id,title,content
202345492,Employee Drowns In River Cleaning Debris,
201392941,Worker Is Killed When Caught By Cart On Conveyor Line,
201079407,Forklift Operator Is Ejected  Crushed And Killed By Forklift,chest
202675120,Employee Rolls Forklift Over And Is Killed,chest
14484299,Employee Killed When Struck By Tong Cart,
201562857,Pipeline Worker Is Struck By Falling Pipe And Killed,head
14500805,Employee Dies From Inhalation Of Benzene,
14515233,Employee Killed When He Ingests Liquid Benzene,face
200651230,Employee Killed And Another Injured In Air Bladder Explosion,"air bladder, skull, head bumps"
201391117,Employee Is Killed When Struck By Flying Object,neck
202637500,Employee Dies From Heart Attack At Blast Furnace,heart attack
200753366,Employee Killed When Struck By Railroad Cars,
200101251,Employee Killed When Furnace Explodes,
170388581,Employee Killed In Fall From Steel Pipe At Blast Furnace,
170384283,One Employee Killed  One Injured In Blast Furnace Release,
700161,Employee Dies Of Oxygen Deprivation,
723866,Employees Killed When Exposed To Carbon Monoxide,
170340210,Employee Dies After Suffering Heart Attack,"head injury, heart attack"
201781168,Employee Falls From Roof  Later Dies,
200650794,Employee Electrocuted In Blasting Machine Accident,
201931201,Employee Is Found Dead After Exposure To Chlorine,
200622884,Employee Is Killed When Tank Exploded,
201088978,Employee Electrocuted Servicing Steamer Oven,
200926301,Employee Falls From Scaffold  Later Dies,feet
201283553,Employee Is Killed After Reached Into Block Drawing Machin,
202369146,Employee Is Crushed And Killed By Falling Wall,feet
200926160,Employee Dies Few Days After Being Exposed To Silica,
200151645,Employee Is Engulfed In Fuel Fire  Dies,
202568721,Employee Is Killed When Trench Collapses,
202023826,Employee Is Killed When Struck Head Against A Steel Pole,head
202528477,Employee Is Crushed And Killed By Falling Platform,
201345493,Employee Is Killed In Fall From Scaffold,feet
200103760,Warehouse Worker Dies From Overhead Crane Accident Injuries,left ankle
202080404,Employee Dies After Being Pinned Under Compressor,
200812972,Employee Is Killed When Caught In Block Line,
200981355,Worker Strikes Neck Against Truck  Later Dies From Clot,"neck area, brain"
202334561,Employee Dies From Blood Clot,
202635447,Worker Dies From Aneurysm In Head,hand
200645182,Employee'S Leg Is Pinned And Suffers Blood Clot   Later Dies,"ankle, fractured leg"
200604569,Employee Is Burned  Later Dies From Deep Vein Thrombosis,"left leg, deep vein thrombosis"
200651693,Employee Fractures Ankle In Fall  Later Dies Of Blood Clot,left ankle
201492980,Worker Dies From Stroke,
200357978,Employee Is Killed From Complications Of Fall While Digging,"left hip, recent hip replacement/repair surgery, hip replacement"
200213056,Employee Is Killed When Struck By Hydraulic System,face
200041754,Three Employees Are Burned In Rig Fire  One Later Dies,
200783454,Employee Is Killed When Pipe Blows Out,
201858156,Three Employees Killed In Oil Well Explosion,
200040749,Employee Killed When Work,
201115243,Oil Rig Fire Kills One Employee And Injures Another,
200641132,One Employee Killed  One Injured During Oil Well Blowout,head injuries
200630275,Employee Killed In Gas Well Blowout,
200710325,Employee Killed In Gas Well Blowout,head injuries
566711,Derrickman Killed When Struck By Broken Plug,head
170084511,Employee Killed In Oil Rig Explosion And Fire,
170084503,Employee Killed In Gas Well Explosion And Fire,
171121528,Employee Killed When Struck By Blown Out Plug From Well,head
14403257,Employee Dies When Struck By Pressure,
170080105,Two Killed  Five Injured In Gas Well Blowout And Fire,
200626786,Employee Is Killed When Struck By Vehicle,
201763570,Employee Is Struck By Compressed Air  Later Dies,
200263531,Employee Dies After Struck By Compressed Air,
200713477,Employee Is Killed When Pressure Hose Blows Up,
200742328,Employee Killed When Rim Assembly Blows Off Inflating Tire,head
201043270,Employee Is Struck By Vehicle And Killed,
201862638,Driver Dies In Dump Truck Accident,
200602233,Employee Killed When Tire Blows Out During Testing,
200785483,Employee Is Killed In Fall From A Monkey Board,belly belt
202561809,Employee Falls Out Of A Boat And Drowns,
200041952,Employee Struck By Prop Later Dies,head
201363827,Boatyard Worker Is Killed In Fall From Yacht,
202649059,Employee Dies Falling From Boat,
202521605,Employee Is Killed When Pinned Between Railcar And Dock,
202005617,Employee Is Killed In Fall In Hold Of Ship,feet
202064333,One Employee Dies And One Is Burned In Painting Flash Fire,face arms chest
201693801,Employee Is Killed In Fall From Scaffold,
200090884,Two Employees Repairing Boat Are Injured By Cable; One Dies,"face, head"
200074573,Two Employees Drown In River,
170872550,Employee'S Back Injured In Fall  Later Dies,"heart attack, back"
200290344,Employee Found Dead In Boiler Room,
200998078,Furnace Blows Kills One And Injures Three Workers,twelve feet
201925021,One Employee Is Killed In Boiler Explosion  Another Is Injur,
200002822,Employee Is Caught Between Scaffold And Wall  Is Killed,
311217293,Employee Is Killed When Struck By Exploding Boiler,
201262433,Employee Is Overcome By Carbon Monoxide  Later Dies,
201363322,One Employee Is Killed  Six Others Are Injured,
200515880,Employee Is Killed By Burns Sustained In Truck Fire,
201392826,Overhead Crane'S Lift Bolt Breaks  Falling Load Kills Worker,
201562816,Employee Is Electrocuted When In Contact With Power Line,
200041937,Employee Dies In Hoist Accident,
201262334,Employee Is Killed In Fall From Beam,"feet, chest injury"
200571024,Employee Is Killed After Striking Head In Fall From Catwalk,"feet, head"
644179,Employee Dies After Fall From Steel Girder,feet
894147,One Employee Killed  Others Injured In Fall From Roof,feet
14494074,Ladder Fell Over With Employee On It; Employee Later Died,FEET HEAD FIRST TO THE CONCRETE FLOOR
14214225,Construction Worker Killed In Fall From Structural Steel,"STEPPING BACKWARD HE EITHER TRIPPED OR GOT HIS HEEL CAUGHT ON A, FEET AND LANDED ON HIS BACK NECK AND HEAD, FEET TO THE STADIUM DRIVE FLOOR WHEN HE STOOD UP TAKING A STEP BACKWARD, FEET TO GET MORE BOLTS FROM A BUCKET"
200902575,Employee Is Killed In Toluene Fire,
201391083,Employee Is Killed In Fire At Race Track,
200211654,Employee Is Killed In Tank Explosion,
201953973,Employee Dies After Being Burned On 20 Percent Of Body,skin
201112042,Employee Dies From Flash Fire Of Toluene Vapors,
201770286,Employee Killed In Explosion Of Polypropylene Dust,
517060,One Employee Killed  Another Injured In Explosion,"face head hands, arms"
200926525,Employee Is Killed In Fall From Truck Bucket,
202570412,Employee Falls From Elevation And Dies,
200535912,Employee Is Struck By A Pipe And Killed,"neck, back"
202637567,Worker Installing Water Pipeline Is Electrocuted,
200376317,Employee Dies Falling From Bucket While Cutting Down Tree,"neck, head"
202570339,Employee Is Killed When Boom Basket Contacts Power Line,
202369542,Employee Is Killed When Caught Between Roller And Spreader,
170784268,Employee Is Hit In The Head Chain Break  Later Died,head
200741023,Employee Killed When Thrown From Aerial Lift,
200711158,Employee Killed When Bucket Truck Overturns,fatal head injuries
200630184,Employee Killed In Fall When Aerial Lift Fails,
14422398,Employee Killed When Struck By Falling Boom,
14394456,Employee Killed When Struck By Falling Crane Boom,
14511463,One Killed  One Injured When Struck By Crane Boom,
14456982,Employee Killed When Caught By Boom Line Spool And Crushed,
200041994,Two Overhead Line Workers Suffer Electric Shock  One Dies,
200626489,Employee Is Killed By Fall From Broken Boom Base,
201077492,Employee Is Killed When Boom Lift Tips Over,
200452845,Employee Dies After Falling From Boom Truck,head
200103687,Employee Is Killed From Electric Shock,
202368338,Two Employees Electrocuted As Boom Contacts High Volt Line,
201044898,Excavator Is Killed In Pressurized Release Of Grout And Rock,
200742674,Employee Is Killed By Overturned Auger Boring Machine,
201523636,Employee Is Crushed And Killed By Drill Rig,
202080453,Employee Is Electrocuted While Boring With Auger,
200262806,Employee Is Killed When Crushed By Boring Machine,
202359386,Fall Into Shaft Kills Machine Operator,
200529535,Employee Is Killed When Caught By Rotating Reamer,
200101657,Employee Struck And Killed By Flying Metal,"chuck jaws, chest"
200604080,Employee Is Killed In Fall From Parking Garage,feet
201281821,Employee Killed By Fall,"leg, elevator leg"
201923216,Employee Washing Windows Falls Ten Stories And Is Killed,
200622983,Employee Killed In Fall,feet
200552065,Employee Killed In Fall From The Top Of A Hotel,
201853439,Employee Killed In Fall When Rope Broke,
200000990,One Employee Killed  Two Injured In Window Washing Accident,
200600849,Employee Killed In Fall When Bosun'S Chair Fails,
170872501,Employee Killed In Fall From Boatswain'S Chair,
170042626,One Employee Killed  One Injured  In Fall With Scaffold,"massive head trauma, left leg, hip"
201360674,Telecom Worker Is Killed In Fall From Tree,
202501565,Employee Is Struck And Dragged By A Boulder And Killed,face
200774008,Operator Is Crushed And Killed By Paving Equipment,
201780715,Employee Is Struck By Falling Boulder And Killed,upper body
200451581,Employee Dies After Being Pinned By Boulder In Trench,
200630226,Employee Killed When Struck By Rolling Boulder,"head back, shoulder, neck"
200450286,Employee Killed When Rock Falls Into Excavation,
170117113,Employee Killed When Crushed By Rolling Boulder,torso
170993026,Employee Killed When Struck By Rolling Boulder,back
740183,Employee Killed When Crushed By Land/Rockslide,
200643591,Worker Dies  Crushed By Bowling Alley Equipment,
201342862,Employee Died While Performing Maintenance,
200350783,Employee Killed When Caught In Tobacco Packer,"hands, waist"
14274195,Employee Killed In Fall Through Roof Opening,"head, head injuries, back"
200530277,Employee Falls From Height And Dies,head wound
202064226,Employee Dies After Being Crushed By Railcar,
202363552,Employee Dies From Asphyxia,
300860244,Employee Killed When Crushed Between Railcar And Log Skidder,
201761343,Employee Found Dead Under Bundle Of Plywood,
170237507,Employee Killed In Fall From Boxcar,
200420024,Employee Killed When Crushed Between Boxcar And Loading Dock,
200560027,Employee Killed When Struck By Particleboard Spacers,head
170123228,Employee Dies When Struck By Bundle Of Plywood,
201703824,Employee Is Killed When Struck By Hinged Door,head
200360071,Employee Is Caught In Spooling Machine And Dies,right leg
200824514,Employee Is Killed When Caught In Machine,
200151389,Employee Is Crushed By Falling Concrete Wall  Later Dies,
200532737,Employee Is Killed By Falling Equipment,head crushing
200033181,Two Employees Electrocuted As Scaffold Contacts Power Line,
200220283,Worker Is Struck By Suspended Load Brace Later Dies,feet
202470266,Worker Is Killed In Trench Collapse,
201925369,Employee Falls While Coating Stucco  Later Dies,"feet, left chest"
200625382,One Employee Killed  One Injured When Struck By Bulkhead,
201924388,Employee Killed When Struck By Falling Wall,"head, back"
200151280,Employee Killed In Fall From Work Platform,
201045127,Worker Dies From Head Trauma After Falling From Ladder,"brain, head"
200361871,Employee Falls From Ladder  Later Dies,"head trauma, feet, multiple skull fractures, severe traumatic brain injury"
201408606,Worker Dies After Shooting Himself In Face With Nail Gun,
200075232,Employee Dies From Exposure To Gas Fumes,severe brain damage due
200923548,Employee Falls To The Ground And Later Dies,head
202653689,Employee Collaspes While Digging A Trench Dies,subdural hematoma traumatic brain injury
202522819,Worker Collaspes  Hits Head  Later Dies,head
200926335,Roofing Worker Dies After Cerebral Hemorrhage,
200515682,Employee Injured After Contact With Router Bit  Later Died,"severe head trauma, brain injury"
202675906,Employee Is Probably Killed By Neck Fracture,
201390770,Brakeman Riding On Side Of Railcar Is Killed,
200850469,One Employee Killed  Two Injured In Train Collision,minor knee injury
200999092,Employee Is Found Dead  Possibly From Electrocution,
201773447,Employee Is Burned By Electrical Shock  Later Dies,body
201352622,Employee Is Killed When Exposed To Electric Shock,arm
202570065,Employee Falls From Ladder And Is Killed,head
201408564,Employee Dies From Apparent Heart Attack,
200360030,Employee Fell Sick While Shoveling Mortar  Later Died,
200452977,Employee Is Killed When Pinned Between Feeder/Charge Door,
200375780,Employee Is Injured In Fall From Scaffold  Later Dies,feet
908152,Employee Killed When Caught By Door Of Strapping Machine,
170107163,Employee Killed Between Brick Setting Machine Parts,head
817189,Employee Struck And Killed By Rotating Hydraulic Arm,"hydraulic arm, head, head injuries"
14252381,Employee Killed When Head Caught In Brick Setting Machine,"head, fingers"
202691747,Employee Is Pinned Between Skidder And Bridge And Is Killed,
202260840,Crane Overturns Killing One Employee Injuring Three Others,
202492872,Employee Is Killed In Fall From A Bridge,
200999217,Employee Is Caught Between Lift Bucket And Beam And Killed,
170765184,Employee Is Killed When He Falls From Elevation Into Bay,head
201362100,Employee Falls Onto Rocks And Dies,feet
201271442,Employee Killed When Rebar Structure Collapses,
202327532,Two Employees Killed By Falling Load,
200920239,Employee Killed When Crushed By Rebar Bridge Column,
200630101,One Employee Killed  Two Injured In Bridge Collapse,
827246,Employee Killed When Crushed Between Tractor And Bridge Beam,shoulder
14340376,Employee Drowns After Falling From Bridge Tower,"concrete foot, feet"
14391007,Employee Killed When Aerial Lift Collapses,head
14543623,Employee Killed In Fall From Bridge Pier,
201562691,Employee Is Struck And Killed By Truck,
200264133,Crane Strikes Aerial Lift  Kills One Worker At Scene,feet
200631729,Employee Killed In Fall While Installing Bridge Decking,
200052736,Employee Falls 30 Ft In Bridging Operation  Later Dies,"toe board Employee, major head trauma"
200012391,Employee Is Struck And Killed By Truck At Construction Site,
200031862,Employee Falls From Elevation And Is Killed,
201271657,Employee Killed In Fall From Bridge,
200641934,Employee Killed In Fall From Bridge Under Construction,feet
897702,Employee Killed In Fall When Walkway Collapses,head injuries
200260479,Employee Killed In Fall When Bridge Form Collapses,"head, chest"
201310299,Forklift Rolled Off Loading Dock Killing Operator,
200626174,Employee Is Struck By Falling Object And Is Killed,
200640811,Employee Killed When Buried By Cottonseed Hulls,
170358147,Employees Fall Into Air Pocket In Salt Hopper  One Dies,
170220933,Employee Killed When Engulfed In Soybeans,
597617,One Employee Killed  Others Injured When Burned,"body, feet"
14446082,Employee Killed When Struck On Head By Cotton Seed,head
830182,Employee Trapped And Killed By Collapsing Corn,
14528160,Employee Found Dead In Grain Bin,
170245567,Employee Killed When Suffocated In Grain Feed Bin,
521682,Employee Asphyxiated And Killed In Pet Food Bin,
201272952,Employee Is Killed When Crushed By Falling Dump Truck Bed,
200271872,Employee Is Struck By Broken Boom And Dies,
200676872,Employee Killed In Fall Over Side Of High Rise,
201353141,Employee Killed In Fall From Hoist Line On Communication Tow,
201059292,Employee Dies After Being Struck By Broken Cable,head trauma
201390796,Employee Struck In The Head And Killed By Crane Cables,
200602175,Employee Is Killed When Struck By Falling Hydraulic Cylinder,
201922598,Two Employees Killed In Oil Derrick Collapse,
201856291,Two Employees Are Killed In Fall When Scaffold Cable Broke,
200376192,Chain Breaks  Container Falls And Kills Worker,
200356764,Two Employees Are Killed When Struck By Steel Sheet,
200921963,Employee Is Killed By Falling Concrete Block,
200373058,Employee Is Killed After Being Struck By A Rolling Object,broken neck
200331270,Employee Killed When Lifting Chain Broke,body
200022069,Employee Killed When Struck By Falling Load,"head, back"
201161460,Employee Is Killed When Sling Breaks And Load Falls On Him,
200710481,Employee Killed When Crushed By Falling Forklift Carriage,
171038086,Employee Killed When Crushed By Falling Flail,
201024635,Employee Is Killed By Falling Glass Sheets,
200625572,Employee Is Killed When Struck By Shattered Glass Fragment,"neck, neck laceration"
201858396,Employee Is Killed By Broken Glass,neck
201763984,Employee Is Killed When Struck By Falling Tank,
200212876,Employee Is Struck And Killed By Falling Drilling Rig Track,floor hand
201345113,Employee Falls From Aerial Lift  Later Dies,
200713485,Employee Is Killed After Being Struck By Beam And Falling,
200674000,Employee Is Killed When Lift Bucket Drops To Ground,
201281425,Three Employees Are Killed When Outdoor Sign Collapses,
200264026,Employee Dies From Electric Shock,
200641827,Employee Killed When Struck By Equipment,chest
200620052,Employee Killed In Fall From Runaway Power Broom,
568584,Employee Dies After Being Impaled By Broom Handle,"body, rear hip"
14471494,Employee Killed In Fall Into Elevator Shaft,
818187,Employee Falls From Roof And Is Killed,"twelve foot, head"
200626737,Employee Is Struck In The Head By Hood Guard  Later Dies,head
200643526,Employee Is Killed When Struck By Brush Hog,
200993871,Tree Chipper Operator Dies From Heart Attack,"head injury, heart attack, head"
202314316,Employee Killed When Operating Chipper Machine,
200750495,Employee Killed When Struck By Falling Tree,"neck injuries, head, back"
201520467,Employee Struck And Killed By A Falling Tree,head
202311536,Employee Killed When Hit In Head By Piece Of Metal,head
200999324,Employee Is Killed When Thrown From Hydraulic Piston Bucket,
200922920,Owner Is Struck And Killed When Loader/Excavator Fails,head
200203230,Employee Is Killed In Fall From Truck Bucket,"head trauma, head"
201344777,Employee Dies After Falling From Bucket Elevator,
202461562,Employee Is Killed When Struck By Skid Steer Loader,
200901742,Employee Is Killed When Caught Between Loader And Assembly,chest
200023125,Employee Is Killed When He Falls From A Bucket Truck,
202354593,Employee Is Killed When Struck By Excavator Bucket,"neck injuries, face head, back"
200231793,Employee Is Killed When Struck By Tree Dropped By Loader,
200373306,Employee Is Killed When Struck By A Flying Object,"abdomen, tooth, blade tooth"
200621191,Employee Killed When Struck By Falling Tree Top,"head, back"
170843924,Employee Killed When Struck By Log During Bucking,"body, head"
201610862,Employee Killed By A Rolling Root Wad,
300210739,Employee Killed When Bucking Tree,
200260230,Employee Killed When Struck By Falling Tree,chest
170133383,Employee Killed When Struck By Falling Tree,
201045051,Employee Falls From Building  Later Dies,"head, back"
202556189,Worker Is Killed In Fall From Ladder,shoulder fracture
202081766,Employee Falls From An Elevator  Later Dies,"feet, head"
202649232,Construction Worker Is Killed In Fall From Ladder,
202614673,Residential Siding Installer Is Killed In Fall From Ladder,feet
200922904,Employee Dies From Unrelated Work Illness,"ankle, lateral tibia plateau fracture, arm, knee"
200626463,Employee Struck By And Killed By Delivery Truck,
200604882,One Employee Is Killed  One Is Injured In Building Collapse,
200813152,Employee Loading Salt Is Killed In Collapse Of Silo,
202089280,Falling Concrete Roof Panels Kill One  Injure Two,
200263382,Employee Dies After Fall When Building Collapses,
200624120,One Is Killed And Another Is Injured When Building Collapses,"unspecified bones, head concussion"
202341699,Employee Is Killed By Falling Debris In Building Collapse,
200631430,Employee Killed When Struck By Falling Steel Beam,head
201923950,Demolition Worker Is Killed When Structure Collapses,
200530103,Employee Is Killed In Wall Collapse,
200712602,Employee Is Killed When Building Walls Collapse On Him,
202004594,Staircase Collapses Killing Employee,severe head injuries
200514933,Employee Is Killed When Knocked To Ground By Bull,"brain, traumatic head injury"
200541290,Employee Is Killed When Rammed By A Bull,major chest injuries
200741270,Employee Killed By Bull,
200535508,Employee Is Crushed When Dozer Rolls Over And Killed,
202635314,Employee Dies In Bulldozer Rollover,body
200922888,Employee Is Killed By Backing Bulldozer,
200881910,Employee Is Killed When Struck By Tree,
200054070,Employee Drowns When Bulldozer Enters Lake,
202508628,Employee Is Killed In Bulldozer Rollover,foot tall hillside
201682176,Employee Drowns After Dozer Slips Into Water,feet
200604809,Employee Is Killed When Bulldozer Tips Over,
201273075,Worker Is Crushed Between Excavator And Bulldozer And Killed,
200999894,Employee Caught Between Truck Bumper/Floor Is Killed,
200780849,Employee Killed When Car Falls From Bumper Jack,
201260148,Employee Killed When Car Falls Off Bumper Jack,"head, chest"
724203,Employee Killed When Struck In Head By Flying Bumper Jack,head
697235,Employee Killed When Head Is Crushed Under Car Frame,head
930628,Bungee Jumper Dies Jumping From Balloon,head
170220560,Employee Killed During Bungee Jump Demonstration,
170192512,Employee Killed When Bungee Straps Disconnect,
202544805,One Worker Is Killed  One Is Injured In Trench Collapse,"leg fractures, legs"
201408572,Employee Is Buried When Excavation Side Collaspes  Dies,
200926434,Employee Is Buried In Trench  Later Dies,
202543872,Construction Worker Excavating Trench Is Killed In Cave,
202635090,Employee Is Killed In Retaining Wall Collapse,
201363793,Employee Is Killed When Buried Under Soybeans,
200691095,Employee Is Killed In Fall Into Water Well,
202469565,Employee Is Killed When Trench Caves,
201283397,Employee Is Killed When Trench Caves,
200923100,Two Demolition Workers Killed In Flash Fire  Explosion,
202715538,Electrical Worker Is Killed While Pulling Wire,
201392800,Employee Is Killed When Run Over By Bus Wheel,
201312196,Worker Is Run Over And Killed By Bus,
200515252,Employee Is Crushed And Killed By Garage Door,
201089455,Employee Killed By Contact With Live Buss In Electric Panel,
170106967,Five Employees Burned In Arc Flash; One Later Dies,
201407640,Employee Is Killed After Electrical Shock And Fall,feet
200554483,Employee Electrocuted In Contact With Energized Switchgear,
202569521,Employee Is Run Over By A Tractor  Later Died,
200263267,Employee Is Killed When Tractor Rolls Over,
200675528,Employee Is Killed When Run Over By Tractor,
200921427,Tractor And Bush Hog Run Over And Kill Employee,
954370,Employee Killed When Head Strikes Tractor'S Protective Cage,head injuries
604785,Employee Later Dies After Caught In Bush Hog,
958132,Employee Killed When Wire Lodges In Head,"head, back"
14442412,Employee Killed When Run Over By Bush Hog,
170105613,Employee Killed When Run Over By Tractor,
14336853,Employee Killed In Fall From Tractor,
14497119,Employee Killed When Run Over By Bush Hog,
675447,Employee Killed When Run Over By Bush Hog,"body trauma, multiple head"
201351905,Employee Dies After Intentionally Inhaling Butane,
201953270,Employee Dies Of Asphyxia From Butane Inhalation,
170082333,Employee Dies When Struck By Butane Cylinder,head
170121271,Employee Dies Of Burns After Butane Explosion,body
751214,Employee Killed  Another Injured In Butane Explosion,
200332252,Employee Dies After Explosion Of Tanker Trailer,
202369369,Employee Is Struck In The Body By Haywire  Later Died,
201573540,Employee Is Killed When Truck Rolls Over,
200012144,Employee Is Killed When Contacted Primary Line,
200353944,Employee Is Killed When Exposed To Electric Shock,
200645216,Two Employees Killed In Fall From Basket Attached To Crane,feet
758409,Employee Dies After Falling Off A Sipin Gusset Beam,
201773462,Employee Is Killed In Fall From Ladder,
200553980,Employee Is Killed When Cable Contacts Power Line,
200353423,Cable Worker Grabs Two Enenergized Lines And Dies,
200551695,Employee Killed When Crushed By Calendar Rolls,
200740710,Employee Killed When Caught Between Calendar Rollers,"abdomen, torso"
201496916,Employee Dies Of Heart Attack While Driving,
201044856,Employee Dies From Drowning,
202033916,Employee Sustains Heart Attack And Later Dies,
202520086,Employee Drowns In Canal,
200677961,Employee Drowns When Tractor Falls Into Canal,
201781002,Employee Falls In A Canal And Drowns,
200675965,Employee Is Drowned When Riding Lawnmower Plunges Into Canal,
200675387,Employee Drowns When Tractor Rolls Over Into Canal,
200674638,Employee Drowns In Canal While Grading Slope,
200674521,Lawn Mower Falls Into Canal And Operator Drowns,
200674141,Employee Drowned When Bobcat Flips And Pins Him Underwater,
200674349,Employees Drown In Canal On Sugercane Farm,
202492898,Worker Exposed To Chemicals Dies Of Cancer,
200996957,Employee Is Found Laying On Floor  Dead,
202367231,Employee Falls  Is Diagnosed With Brain Tumor Later Dies,brain tumor
201177953,Employee Dies From Hepatitis C Complications,liver cancer
200841054,Employee Dies Of Brain Tumor,head
200690246,Employee Dies Of Lung Cancer While At Work,
200270502,Employee Dies Of Adrenal Cancer,
14449904,Employee Died Of Brain Cancer,
200560019,Employee Dies After Suffering Heart Attack,"neck, heart attack, chest pains, chest"
170126304,Employee Dies From Complications Of Metastatic Lung Cancer,auto body repair
200103729,Employee Is Electrocuted While Repairing Lights,
201353869,Employee Suffers Electrical Shock  Later Dies,
200925071,Employee Receives Electric Shock And Is Killed,
201406402,Employee Is Killed While Changing A Capacitor,
200535524,Two Employees Are Exposed To Carbon Dioxide  One Is Killed,
202626479,Courier Is Killed While Transporting Dry Ice In Delivery Van,
200604700,Employee Dies From Possible Carbon Dioxide Poisoning,
201523230,Employee Dies On Barge Of Carbon Dioxide Poisoning,
201071172,Employee Is Killed By Suffocation In Storage Room,
200712016,Employee Is Killed In Explosion,
200811198,Employee Killed When Chemical Tank Explose,
200623957,Worker Cleaning Tank Dies From Burns And Gas Inhalation,
14483929,One Injured  One Died Of Heart Attack Following Explosion,fatal heart attack
202082137,Employees Are Overcome By Carbon Monoxide,
202602272,Worker Dies From Asphyxiation,
200533974,Employee Dies When Generator Exhaust Causes Asphyxiation,
201044039,Employees Are Overcome By Carbon Monoxide In Tunnel,
201573359,Employee Dies Of Carbon Monoxide And Glycolic Acid Exposure,
202330700,Two Employees Overcome By Carbon Monoxide Gas,
200032480,Four Employees Are Overcome By Carbon Monoxide,leg
200354918,Employee Is Overcome By Carbon Monoxide,
200002012,Maintenance Worker Is Killed By Carbon Monoxide Poisoning,
200632115,Employee Is Burned When Gasoline Ignites  Later Dies,
200997278,Employee Burned  Killed While Priming Carburator,
201360534,Employee Dies After Receiving Burns,"body, face right arm, waist"
200536100,Worker Dies After Asthma Attack And Cardiac Arrest,
202545406,Employee Dies From Cardiac Arrest At His Truck,
202637575,Employee Dies From Heart Attack,"apparent heart attack, face"
202637542,Employee Collaspes  Later Dies Of Cardiac Arrest,
202637021,Employee Collapses While Working  Dies,
200926467,Worker Dies From Cardiac Arrest,
202602249,Employee Dies From Cardiac Arrest,
202602157,Judge Dies Of Heart Attack,
201943040,Worker Dies After Truck Crash,
200515583,Employee Dies From Asthma Attack,
200923027,Employee Dies From Cardiac Arrest,
202637815,Employee Collapses From Heart Attack And Later Dies,heart attack
202637617,Employee Has Heart Attack And Crashes Vehicle And Dies,
202545471,Employee Dies From Heart Attack,
202369625,Employee Dies While Working In Field,
200922987,Employee Dies From Possible Natural Causes,
202637252,Employee Dies From Cardiac Arrest,
202570461,Employee Falls And Dies From Cardiovascular System Failure,"head trauma, head, heart condition"
202602355,Employee Suffers Heart Attack While Working And Dies,
200923084,Employee Dies From Possible Heart Attack,
200923076,Employee Is Unwell At Work  Later Dies From Exisitng Illness,
200923068,Worker Found Unconscious Dies Of Cardiovascular Disease,
202637054,Employee Dies From Heart Attack,head
201720505,Employee Dies From Myocardial Infarction,heart attack
200922938,Employee Dies From Possible Heart Attack Or Stroke,heart attack
201496627,Employee Dies From Heart Failure,
200515930,Employee Dies From Natural Causes,head
202637120,Computer Technician Sustains Heart Attack And Dies,heart attack
200361566,Employee Dies Of Heart Attack While Cleaning Machine,heart attack
202637088,Worker Found Unresponsive Dies From Cardiovascular Failure,
202045860,Forestry Worker Found Dead Of Heart Attack,
202368080,Worker Moving Rug Is Killed In Fall From Fourth,abdominal injuries
202560801,Roll Of Carpet Crushes And Kills Floor Covering Store Worker,
200823557,Employee Dies Of Blunt Trauma  But Death Is Not Work,chest
202461802,Employee Is Killed Due To Asphyxia,
202561841,Utility Cart Collides With Metal Rail And Kills Driver,torso
201694809,Employee Killed When Trapped In Truck Under Water,
201392917,Employee Is Found Slumped Of Cart  Dies,forehead
201580917,Employee Dies From Heart Attack,
201352978,Employee Is Killed In Fall From Scaffold,"severe head trauma, feet"
201041621,Construction Worker Killed In Fall From Scaffold,
201922085,Employee Killed When Struck By Stage Prop,
201361334,Employee Killed In Fall When Scaffold Tips,
202311775,Employee Killed By Falling Utility Cabinet,
200710390,Employee Killed In Fall When Scaffold Overturns,"leg, head, head injuries"
200645042,Employee Collapses And Dies Possibly From Heat Illness,
202080560,Employee Is Killed While Servicing Air Conditioner,
201184090,Die Cuting Operator Killed In Platen Press Machine,"arm, upper left torso, hand, shoulder, top right hand corner"
200992923,Employee Dies In Die Cast Machine,
200081446,Employee Killed When Caught In Molding Machine,head
200330785,Employee Killed When Crushed By Dies,
976142,Employee Killed When Head Is Impaled In Die Casting Machine,"face, left arm, head, shoulder"
200602076,Two Killed And One Employee Injured From Fall,
200600088,Employee Killed When Struck By Tongs,
200040087,Employee Killed When Struck By Cathead Tongs,abdomen
14396212,Employee Killed When Caught In A Spinning Winch,hand
14503403,Employee Killed When Arm Severed In Cathead,arm
200712107,Rotary Table Entangles Safety Line And Kills Employee,
14301758,Employee Dies When Struck On Head By Counterweight,
14557516,Employee Killed When Struck By Falling Pipe,head
200515815,Employee Falls From Steet Grating  Later Dies,feet
200604973,Employee Dies In Fall,
202494324,Employee Is Killed In Fall From Roof,feet
202543070,Employee Is Killed By 15,head
200604767,Employee Is Killed In Fall Through Access Panel,
200272243,Employee Falls From Unprotected Catwalk And Dies,feet
201321718,Power Generation Supervisor Killed In Fall,massive head trauma
200376614,Employee Is Struck And Killed By Tractor Trailer,
202556858,Employee Is Crushed Between Vehicle And Wall And Later Dies,"upper chest, torso"
201311693,Employee Is Burned And Killed By Hot Sodium Hydroxide,
200993111,Employee Dies After Being Burned By Chemical,
200101905,Employee Dies After Falling Into A Caustic Tanker,
200535938,Employee Is Killed When Trench Caves In,
200515377,Employee Is Killed In Trench Cave,
200998565,An Employees Is Killed When The Floor Collapses,
