id,title,content
202569521, Employee Is Run Over By A Tractor  Later Died ,
201492873, Employee Suffers From Asphyxia When Pinned Beneath Bush Hog ,
200263267, Employee Is Killed When Tractor Rolls Over ,
200675528, Employee Is Killed When Run Over By Tractor ,
200921427, Tractor And Bush Hog Run Over And Kill Employee ,
200350411, Farm Employee Dies Of Asphyxia Under Bush Hog ,
200350478, Employee Killed By Object Ejected From Bush Hog ,head
14544183, Employee Dies After Leg Amputated By Mower ,"leg, right leg"
954370, Employee Killed When Head Strikes Tractor'S Protective Cage ,head injuries.
170614754, Employee'S Hand Crushed When Caught In Chain And Sprocket ,right hand
604785, Employee Later Dies After Caught In Bush Hog ,
170121073, Employee Bleeds To Death After Being Cut By Mower ,"leg, blood loss"
958132, Employee Killed When Wire Lodges In Head ,"head, back"
14442412, Employee Killed When Run Over By Bush Hog ,
739656, Employee Injured; Fell Off Tractor & Run Over By Bush Hog ,
170105613, Employee Killed When Run Over By Tractor ,
14214134, Employee Killed When Crushed By Bush Hog ,chest
14336853, Employee Killed In Fall From Tractor ,
14497119, Employee Killed When Run Over By Bush Hog ,
675447, Employee Killed When Run Over By Bush Hog ,"body trauma, multiple head"
202556668, Two Employees Suffers Burns When Butane Can Explodes ,
200981207, Four Employees Are Burned During Chemical Flash Fire ,
202357786, Two Employees Are Burned When Butane Cylinder Explodes ,
201125481, Employee Is Burned When Butane Gas Tank Explodes ,
201118817, Employee Falls From Scaffold ,fractured right leg
201146222, Three Employees Are Burned In A Propane Tank Explosion ,"face, arm, right forearm hand, back, body, head"
201034667, Employee Gets Burns When Hot Condensate Gushes Out ,"back arms, legs"
201572203, Three Employees Are Burned In Butane Explosion ,"backs arms legs, hands"
201351905, Employee Dies After Intentionally Inhaling Butane ,
201953270, Employee Dies Of Asphyxia From Butane Inhalation ,
201154374, Employee Suffers Second Degree Burns In Gas Fire ,"right hand, face neck ear"
201080256, Truck Driver Burned When Residual Butane Gas Ignites ,"arms chest, face"
170082333, Employee Dies When Struck By Butane Cylinder ,head
879528, No Employee Injuries Result From Train Derailment ,
170121271, Employee Dies Of Burns After Butane Explosion ,body
170185961, Employee Burned When Butane Heater Exploded ,"AND SECOND-DEGREE BURNS ON BOTH ARMS HANDS AND HIS FACE, HE IMMEDIATELY FELT FIRE ON HIS RIGHT ARM AND EXTINGUISHED IT BY STRIKING HIS ARM AGAINST HIS BODY"
751214, Employee Killed  Another Injured In Butane Explosion ,
200332252, Employee Dies After Explosion Of Tanker Trailer ,
201097201, Employee Is Found Dead In Confined Space Work Area ,
170585772, Employee'S Fingertip Amputated When Caught In Valve ,bone
170355424, Two Workers Die In Flash Fire ,bodies
14262281, Employee Struck By Swinging Pipe Valve ,
14476188, Ammonia Escape From Pressurized Vessel ,
202471975, Employee Falls From Tree; Injures Back And Buttocks ,"feet, back"
201023413, Worker Is Injured In Fall From Scaffolding ,"head injury, legs"
201023421, Employee Falls And Receives Severe Bruising ,left thigh
202542775, Employee Is Impaled On Buttocks By Uncapped Rebar ,
202612420, Employee Falls Into Chemicals And Is Burned ,back calf
201509908, Employee Injures Back In Slip And Fall ,"back injury, back"
202599817, Employee Is Bitten In Attackby Dogs ,"arms legs, head"
201184900, Employee Is Burned When Pressure Washer Hose Bursts ,"right arm, torso right buttocks"
202550372, Employee Is Injured In Trip And Fall While Moving Toilet ,hip fracture
201508850, Worker Breaks Leg After Falling Into Elephant Pen ,left femur
202467106, Employee Is Injured In Fall Through Rat Hole ,foot deep rat hole
200357309, Employee Is Injured In Fall From Second Level Of Building ,
202487237, Employee Suffers Serious Burns When Sprayed By Chemical ,right hip
201071727, Employee Injured When Impaled On Scaffold Support ,"body, rectum"
201183795, Employee Injured In Backward Fall When Impaled On Rebar ,"rectum, right foot"
200902013, Employee Cuts Buttocks While Using High,"foot pedal, foot, right upper thigh"
201043049, Employee Is Injured When Run Over And Pinned By Forklift ,
201636552, Employee Is Burned In Fall Into Ammonium Hydroxide ,waist
14538631, Employee Exposed To Butyl Acrylate Vapors; Hospitalized ,
778035, Employees Sustain Chemical Burns While Cleaning Ovens ,
14339287, Exposed To Butyl Cellosolve ,
202369369, Employee Is Struck In The Body By Haywire  Later Died ,
201024288, Employee Is Injured When Struck By Steel Cable Hook ,"eye, left shoulder, hand, chest"
201204724, Employee Is Injured When Lifted And Dropped By Logging Cable ,feet
201128402, Employee'S Finger Crushed  Later Amputated ,"finger, right hand"
202507505, Employee Fractures Leg In Fall From Fence ,left leg
201573540, Employee Is Killed When Truck Rolls Over ,
200033082, Employee Is Killed When Struck By Flying Object ,head
201859329, Employee Is Asphyxiated By Falling Tree ,
201109063, Employee'S Foot Is Crushed In Machine ,foot
308416684, Employee Receives Injuries When Struck By Cable ,"several vertebrae, back"
201612827, Employees Are Struck By A Falling Log ,chest fracture
200012144, Employee Is Killed When Contacted Primary Line ,
200353944, Employee Is Killed When Exposed To Electric Shock ,
307328872, Employee Is Injured When Struck By Log ,head
201096856, Employee Falls From Roof ,
201621190, Employee Injured When Struck By Logging Shiv ,"head, back"
201701323, Employee Injured When Struck By Object While Cable Logging ,"closed head injury, feet, head injuries"
201201514, Employee Injured When Struck By Log ,"hip area, back"
201201407, Employee Injured By Fall From Logging Carriage ,"femur, thirty feet, hips"
201620713, Employee Injured When Struck By Yarding Cables ,"leg, face, back"
201186962, Elevator Mechanic Gets Hand Caught  Crushed In Hoistway ,"right little finger, left hand"
200645216, Two Employees Killed In Fall From Basket Attached To Crane ,feet
200359081, Electric Shock ,
201165057, Employee Burned In Arc Blast After Drilling Into Energized L ,"hands arms, face, skin grafts"
201091238, Employee Injured In Fall From Elevation ,feet
170579189, Electric Shock ,hand
758409, Employee Dies After Falling Off A Sipin Gusset Beam ,
767111, Electric Shock ,
14393607, Electric Shock ,
201079118, Employee Falls From Stepladder  Fractures Arm ,broken right leg
201078664, Cable Field Technician Breaks Ankle In Fall From Ladder ,left foot
202509295, Employee Breaks Heel In Fall From Cable Pole ,
202542262, Employee Is Injured In Trip On Stage ,"hip, right wrist shoulder"
201509700, Employee Falls From Ladder And Suffers Minor Injuries ,"top feet, shoulder, sprained ankle, legs"
201773462, Employee Is Killed In Fall From Ladder ,
200824175, Technician Is Injured In Fall From Ladder ,
202540704, Cable Technician Sustains Fractures In Fall From Ladder ,elbows
200631984, Electric Shock ,body
201613858, Employee Suffers Head Injury In Fall From Ladder ,"head., head"
201489762, Cable Installer Trips And Fractures Ankle ,ankle
200774636, Employee Injured In Fall From Ladder ,head
201488186, Employee Is Injured In Fall From Bucket Truck ,"dislocated hip, feet, fractured leg, back"
201178597, Employee Injures Back In Fall From Ladder ,"feet, fractured vertebra"
200553980, Employee Is Killed When Cable Contacts Power Line ,
201175346, Cable Installer Is Injured In Fall From Ladder ,feet
200353423, Cable Worker Grabs Two Enenergized Lines And Dies ,
200532901, Employee Amputates Fingers In Calendar ,"index finger, thumb, left hand"
202563227, Employee'S Hand Is Caught In Rollers  Later Is Amputated ,"right hand, hand"
202086856, Employee Is Injured When Caught In Machine ,"body, kidney, arm"
201633211, Employee'S Fingers Amputated In Machine ,"gloved hand, fingers"
200340362, Employees Fingers Amputated As A Result Of Falling ,"hand, right hand, left hand, left hand free"
200551695, Employee Killed When Crushed By Calendar Rolls ,
200740710, Employee Killed When Caught Between Calendar Rollers ,torso
201141660, Employee Injured When Hand Crushed In Calender Machinery ,"right hand, backing material, hand"
200050573, Employee Burned By Steam From Calender Roll ,
200370146, Employee'S Forearm Amputated In Textile Rollers ,"arm, elbow"
201153301, Employee Injured When Caught By Calender Rolls ,"arm, right ring finger, right arm, fractured finger, right hand"
903050607, Employee'S Forearms Amputated When Caught In Calender ,"arms, elbow"
201791043, Employee'S Arm Amputated When Caught In Calender ,"arm, right arm, fingers, elbow, right hand"
170886089, Employee'S Hand Injured When Caught In Calender Rollers ,hand
170570832, Employee'S Hand Injured When Caught Between Rollers ,"right hand, fingers, hand"
171048119, Employee Fractures Arm Caught In Calender Windup ,"broken arm, injured liver, foot"
170189682, Employee'S Arm Crushed In Dry Calender Rollers ,right hand
14235808, Hand Caught Between Running Rolls In Calender ,RAG HE WAS USING BECAME CAUGHT IN THE INRUNNING NIP POINT BETWEEN THE ROLLS PULLING THE RAG AND HIS RIGHT HAND INTO THE ROLLERS
201496916, Employee Dies Of Heart Attack While Driving ,
201044856, Employee Dies From Drowning ,
201496700, Cotton Field Worker Suffers From Heat Exhaustion ,
202457792, Farm Worker Fractures Foot When Tractor Goes Into Canal ,"fourth metatarsal bones, left foot, metatarsal heads"
200678290, Employee Drowns When Excavator Falls Into Canal ,feet
202033916, Employee Sustains Heart Attack And Later Dies ,
202520086, Employee Drowns In Canal ,
200677961, Employee Drowns When Tractor Falls Into Canal ,
202516068, Employee Crushed By Tractor Rollover ,
201781002, Employee Falls In A Canal And Drowns ,
200676427, Employee Drowns When Tractor Rolls Into Canal ,
201108362, Employee Drives Vehicle Into Canal  No Injury Involved ,
200675965, Employee Is Drowned When Riding Lawnmower Plunges Into Canal ,
200675387, Employee Drowns When Tractor Rolls Over Into Canal ,
200674638, Employee Drowns In Canal While Grading Slope ,
200674521, Lawn Mower Falls Into Canal And Operator Drowns ,
201352101, Employee Dies After Truck Drift Into A Canal ,
200674141, Employee Drowned When Bobcat Flips And Pins Him Underwater ,
200674349, Employees Drown In Canal On Sugercane Farm ,
201986510, Employee Is Killed When Crushed Under Overturned Backhoe ,
202492898, Worker Exposed To Chemicals Dies Of Cancer ,
202492765, Firefighter Is Diagnosed With Potential Work,
200996957, Employee Is Found Laying On Floor  Dead ,
202367231, Employee Falls  Is Diagnosed With Brain Tumor Later Dies ,brain tumor
201109451, Employee Is Exposed To Hazardous Substance ,
201177953, Employee Dies From Hepatitis C Complications ,"liver cancer, blood"
200841054, Employee Dies Of Brain Tumor ,head
201164530, Employee Burned By Acid ,"right knee, left arm, thigh"
170361521, Employee Dies Of Leukemia ,
200690246, Employee Dies Of Lung Cancer While At Work ,
200270502, Employee Dies Of Adrenal Cancer ,
14449904, Employee Died Of Brain Cancer ,
200670446, Cancer Death ,
170628606, Employee Found Injured After Fork Lift Strikes Crash Post ,brain tumor
200560019, Employee Dies After Suffering Heart Attack ,"neck, heart attack, chest"
170126304, Employee Dies From Complications Of Metastatic Lung Cancer ,auto body repair
101046209, Electric Shock ,
200103729, Employee Is Electrocuted While Repairing Lights ,
201353869, Employee Suffers Electrical Shock  Later Dies ,
200925071, Employee Receives Electric Shock And Is Killed ,
201991957, Employee Electrocuted By Exposed Capacitor Parts ,
200451847, Employee Is Electrocuted While Inspecting Capacitor Cabinet ,
202356671, Employee Is Shocked And Burned ,"face, arms"
201621695, Electric Shock ,"left leg, hands"
201406402, Employee Is Killed While Changing A Capacitor ,
120138466, Electric Shock ,hands
200260693, Electric Shock ,
200620573, Electric Shock ,
516310, Electric Shock ,skin
201921194, Electric Shock ,"hand, hands, other hand"
200260222, Electric Shock ,
200010338, Electric Shock ,
170073357, Electric Shock ,
170080220, Electric Shock ,
170250120, Electric Shock ,
202082392, Three Employees Suffer Inhalation Symptoms ,
200535524, Two Employees Are Exposed To Carbon Dioxide  One Is Killed ,
200626679, Employee Is Asphyxiated While Checking Frozen Food ,
200012979, Employee Dies Of Asphyxia In Sewer ,
200074813, Four Employees Are Exposed To Carbon Dioxide ,
202626479, Courier Is Killed While Transporting Dry Ice In Delivery Van ,
200604700, Employee Dies From Possible Carbon Dioxide Poisoning ,
200053486, Employee Dies Of Asphyxia In Pit ,
201523230, Employee Dies On Barge Of Carbon Dioxide Poisoning ,
201071172, Employee Is Killed By Suffocation In Storage Room ,
201149002, Several Employees Are Over Exposed To Carbon Dioxide ,
200758464, Employees Become Ill Inside Building ,
201070638, Employee Dies In Freezer Of Asphyxiation ,
202345211, Two Employees Die Due To Asphyxia In Toxic Environment ,
201522208, Employee Is Burned When He Cuts Into Petroleum Tank ,"head face neck, chest"
201067808, Employee Is Struck And Injured By Hose ,"front shin, hands, right leg, right shin"
200712016, Employee Is Killed In Explosion ,
200122471, Employee Dies From Asphyxiation In Manhole ,
200811198, Employee Killed When Chemical Tank Explose ,
201114295, Employee Injured After Struck By Water Hose ,"head, scalp"
200623957, Worker Cleaning Tank Dies From Burns And Gas Inhalation ,
200230225, Employee Killed In Explosion Of Chemical Storage Tank ,
170570063, Employee Burned In Flash Fire While Cleaning Water Tank ,"body, arms, shoulders"
170121362, Employees Injured In Reactor Vessel Explosion ,"arm, fractured vertebra, upper torso, hand"
14252514, Seven Employees Injured In Chemical Fire ,
14521454, Six Employees Injured In Fire And Explosion ,"eyes, hands, arms, back"
14442297, Employee Exposed To Fatal Concentration Of Hydrogen Sulfide ,
14483929, One Injured  One Died Of Heart Attack Following Explosion ,fatal heart attack
14217004, Flash Fire Involving A Chemical ,
202615233, Employee Is Exposed To Conveyor Fire On Nut Roasting Line ,
202691556, Employee Suffers Carbon Monoxide Poisoning Fighting Fire ,
202082137, Employees Are Overcome By Carbon Monoxide ,
200361434, Employee Is Exposed To Carbon Monoxide ,
202369476, Employees Inhales Carbon Monoxide Are Hospitalized ,
202602272, Worker Dies From Asphyxiation ,
201186434, Janitor Suffers From Carbon Monoixde Symptoms ,
202457909, Four Employees Inhale Carbon Monoxide  All Suffer ,
201078565, Employee Is Poisoned While Inhaling Carbon Monoxide ,
202614616, Worker Is Hospitalized For Carbon Monoxide Poisoning ,
200361145, Two Workers Using Power Saw Are Poisoned By Carbon Monoxide ,
200999886, Employee Is Asphyxiated By Carbon Monoxide Poisoning ,
200632495, Employees Are Poisoned By Carbon Monoxide ,
200926251, Employees Die Of Asphyxia During House Repairs ,
202492583, Four Firefighters Are Hospitalized After Four,
200533974, Employee Dies When Generator Exhaust Causes Asphyxiation ,
202456232, Employee Is Killed By Exposure To Paint Stripper ,
200123073, Employees Sustain Carbon Monoxide Poisoning ,
201044039, Employees Are Overcome By Carbon Monoxide In Tunnel ,
201702651, Five Employees Are Poisoned By Propane,
201573359, Employee Dies Of Carbon Monoxide And Glycolic Acid Exposure ,
202330700, Two Employees Overcome By Carbon Monoxide Gas ,
202484028, Employee Feels Faint After Inhaling Carbon Monoxide From Saw ,
201506763, Employees Are Injured By Carbon Monoxide Exposure ,
200032480, Four Employees Are Overcome By Carbon Monoxide ,leg
200354918, Employee Is Overcome By Carbon Monoxide ,
200354850, Three Employees Are Exposed To Carbon Monoxide ,
200002012, Maintenance Worker Is Killed By Carbon Monoxide Poisoning ,
201560927, Three Employees Were Overexposed To Carbon Monoxide ,
201407053, Three Employees Are Treated For Inhaling Carbon Monoxide ,
202339305, Employees Exposed To Carbon Monoxide Poisoning ,back
201096112, Employee Is Killed From Carbon Monoxide Poisioning ,
200611432, Employees Suffer From Carbon Monoxide Exposure ,
200611424, Employees Sustain Carbon Monoxide Poisoning ,
201078722, Employee Suffers Burns In Gasoline Explosion ,"face, arms, ears shoulders"
201496650, Employee Burns Hand And Forearm While Starting Truck ,hand
202471553, Employee Is Burned When Vehicle Backfires ,face neck torso
202541108, Worker Catches On Fire Starting A Vehicle With Gasoline ,"face, arm, body, leg shoulder, face ear, back."
200632115, Employee Is Burned When Gasoline Ignites  Later Dies ,
202488706, Employee Burns Hand While Priming Carburator ,left hand
200997278, Employee Burned  Killed While Priming Carburator ,
201168176, Employee Is Injured While Testing Motorcycle ,right radius
201086600, Employee Suffers Burns When Carburetor Backfires ,"face, upper torso"
201166873, Employee Sustains Gasoline Burns When Engine Backfires ,"right arm, face, neck"
170667802, Employee Is Burned With Gasoline ,
170763197, Employee Burned From Ignited Gasoline ,body
201064037, Employee Burned From Ignited Gasoline ,right leg
201161650, Employee Burned When Gasoline Ignited ,legs
201161031, Two Employees Burned After Carburetor Explodes ,"face., head"
170701692, Employee Burned When Engine Backfires ,"face arms, legs"
201360534, Employee Dies After Receiving Burns ,"body, face right arm, waist"
201770369, Employee Injured In Explosion Of Mixing Chamber ,
170133763, Employee Burned When Engine Backfires And Gasoline Ignites ,"face, hands, arms"
170628028, Employee Touches Fan Blade Of Running Engine ,
200536100, Worker Dies After Asthma Attack And Cardiac Arrest ,
202556338, Handyman Installing Attic Exhaust Fan Is Found Dead ,
202637278, Worker Collapses And Dies From Heart Attack ,
202545406, Employee Dies From Cardiac Arrest At His Truck ,
202570578, Employee Has Heart Attacks  Dies At Work ,heart attack
202637575, Employee Dies From Heart Attack ,"apparent heart attack, face"
202637542, Employee Collaspes  Later Dies Of Cardiac Arrest ,
202637021, Employee Collapses While Working  Dies ,
200926467, Worker Dies From Cardiac Arrest ,
202602249, Employee Dies From Cardiac Arrest ,
201044815, Employee Suffers Cardiac Arrest And Dies ,"hands, head"
202602157, Judge Dies Of Heart Attack ,
201943040, Worker Dies After Truck Crash ,
202635249, Employee Is Killed When Pinned Between Trucks ,
202316691, Firefighter Supervisor Suffers Heart Attack ,
200515583, Employee Dies From Asthma Attack ,
200516029, Employee Collapses And Dies From Suspected Heart Attack ,atherosclerotic diseased heart
200923027, Employee Dies From Cardiac Arrest ,
202637815, Employee Collapses From Heart Attack And Later Dies ,heart attack
202637617, Employee Has Heart Attack And Crashes Vehicle And Dies ,
202545471, Employee Dies From Heart Attack ,
202369625, Employee Dies While Working In Field ,
200922987, Employee Dies From Possible Natural Causes ,
202637252, Employee Dies From Cardiac Arrest ,
202570461, Employee Falls And Dies From Cardiovascular System Failure ,"head trauma, head, heart condition"
202602355, Employee Suffers Heart Attack While Working And Dies ,
200923084, Employee Dies From Possible Heart Attack ,
200923076, Employee Is Unwell At Work  Later Dies From Exisitng Illness ,
200923068, Worker Found Unconscious Dies Of Cardiovascular Disease ,
202686747, Employee Suffers Heart Attack ,heart attack
202637054, Employee Dies From Heart Attack ,head
201720505, Employee Dies From Myocardial Infarction ,heart attack
200922938, Employee Dies From Possible Heart Attack Or Stroke ,heart attack
201024320, Employee Suffers Cardiovascular Symptoms ,
201496627, Employee Dies From Heart Failure ,
200515930, Employee Dies From Natural Causes ,head
201186889, Employee Is Hospitalized Due To Methemeglobinemia ,
202149340, Firefighter Responding To Crash Dies Of Heart Attack ,
202637120, Computer Technician Sustains Heart Attack And Dies ,heart attack
200361566, Employee Dies Of Heart Attack While Cleaning Machine ,heart attack
202637088, Worker Found Unresponsive Dies From Cardiovascular Failure ,
202045860, Forestry Worker Found Dead Of Heart Attack ,
202588935, Carpenter Falls During Framing And Sustains Hand Fractures ,"feet, hand fractures"
200075596, Owner Is Killed When Thrown From Forklift ,
317144186, Worker Injures Shoulder And Rib In Fall From Scaffold ,"dislocated shoulder, feet"
201498540, Employee Falls From Platform  Fractures Leg And Foot ,"open right tibia, feet, heel"
202556908, Carpenter Falls 10 Ft To Ground And Is Injured ,
202545950, Employee Amputates Thumb With Saw (Skilsaw) ,"eye, thumb"
200361897, Two Workers Sustain Fractures In Fall From Scaffold ,
201186954, Worker Using Saw Cuts Hand  Three Fingers Are Amputated ,"finger amputations, middle finger, tendons, right hand, pinky fingers"
201079456, Nail Strikes Carpenter In Eye ,"ripped iris, left eye"
170784698, Wood Worker Amputates Tip Of Finger In Molding Machine ,right ring finger
202715843, Skilsaw Kicks Back While Cutting And Lacerates Workers Leg ,"knee, right leg"
202588596, Employee Trips On Carpet And Falls  Fractures Hip ,"ankle, fractured hip, underwent hip fracture"
202556312, Employee Fractures Hip In Trip And Fsll On Floor Carpet ,fractured left hip
202656948, Employee Injures Knee In Trip And Fall ,right knee
202493599, Worker Degloves Hand And Damages Bone With Carpet Saw ,"right hand, bones"
202552865, Worker Sustains Head Injury And Fractured Ribs In Fall ,"serious head injury, feet"
202552659, Worker Falls In Truck Bed And Breaks Tibia ,"leg, left leg, tibia"
202552162, Employee Is Injured By Fall In Aisle ,back
202551990, Worker Pushing Cart Falls And Fractures Hip ,hip
201204526, Employee Contracts Acute Epiglottitis  Requiring Intubating ,sore throat
202368080, Worker Moving Rug Is Killed In Fall From Fourth,
202560801, Roll Of Carpet Crushes And Kills Floor Covering Store Worker ,
201491628, Employee Fractures Leg After Tripping On Floor Mat ,right leg
201169026, Worker Loses Control Of Saw And Lacerates Leg ,"thigh, hip joint, knee"
200823557, Employee Dies Of Blunt Trauma  But Death Is Not Work,chest
202445318, Employee Is Uninjured When Struck By Carpet Roll ,
202461802, Employee Is Killed Due To Asphyxia ,
201203429, Employee Fractures Leg In Fall Down Stairs ,
201087947, Employee Is Injured By Compactor ,left arm
202463485, Employees Cleaning Carpet Are Asphyxiated By Carbon Monoxide ,
201087640, Employee Lacerates Arm In Carpet Yarn Machine ,left arm
202561841, Utility Cart Collides With Metal Rail And Kills Driver ,torso
202691929, Teacher Dies From Heart Attack ,
201205051, Employee Slips And Falls  Fractures Ribs ,torso
201079282, Employee Fractures Foot When Ejected From Golf Cart ,right foot
201694809, Employee Killed When Trapped In Truck Under Water ,
201392917, Employee Is Found Slumped Of Cart  Dies ,forehead
201024726, Employee Suffers Leg Fractures When Food Cart Falls ,"back, soft tissue damage, feet, legs"
202588513, Employee Suffers Fractures When Tractor Strikes Bomb Cart ,"leg, fractured right tibia, fibula, shin"
202657334, Employee Gets A Torn Achilles Tendon With A Stainless Sheet ,"torn Achilles tendon, left foot, left ankle"
202479325, Employee'S Leg Is Caught Between Objects And Is Fractured ,"tibia, severe soft tissue muscle, left leg, ankle, tendon damage, fibula"
202715546, Employee Suffers Fractures When Golf Cart Overturns ,"arm, head, neck"
202523551, Worker Pinched Finger While Moving Product On A Hand Cart ,
201079241, Employee Fractures Leg When Struck By Falling Ladder ,foot
202588265, Cart Of Sheet Glass Tips Over And Fractures Worker'S Leg ,left leg
201694825, Employee Crushes Foot When Run Over By Pallet Jack ,right foot
202544151, Construction Foreman Falls From Scaffold And Injures Head ,"feet, head"
202612396, Employee Fractures Hip When Pinned Under Rack ,
200541571, Employee Is Caught In Steel,head
201580917, Employee Dies From Heart Attack ,
201352978, Employee Is Killed In Fall From Scaffold ,
201041621, Construction Worker Killed In Fall From Scaffold ,
300859675, Employee Fractures Vertebrae In Fall From Mobile Scaffold ,T-12 vertebrae
201162880, Employees Fall Off Of Scaffold ,head
201922085, Employee Killed When Struck By Stage Prop ,
201162021, Employee Injured In Fall When Rolling Platform Overturned ,
201361334, Employee Killed In Fall When Scaffold Tips ,
201520871, Two Employees Burned In Casting Tank Explosion ,"face neck hands abdomen, legs"
201520582, Employee Sustained Burns In Downcast Tank Explosion ,
202311775, Employee Killed By Falling Utility Cabinet ,
201792108, Employee'S Hand Crushed When Caught Between Rolls ,"hand, left hand"
201052214, Aluminum Plate Falls On Employees' Feet ,"metatarsal steel, feet, right foot"
200710390, Employee Killed In Fall When Scaffold Overturns ,
170358659, Employee Injured When Burned By Molten Aluminum ,"hand, right ankles"
202531505, Employee'S Finger Is Crushed In Die,left index finger
202457610, Employee'S Finger Is Amputated By Bandsaw ,right index finger
202648309, Employee'S Finger Is Amputated Between Cylinder And Fixture ,"body, right middle finger, finger"
202457412, Employee Trips  Falls And Fractures His Tailbone ,
101332450, Employee Gets Burned By Steam Explosion ,
202586921, Employee'S Foot Is Crushed By Casting And Injured ,"big toe., foot"
202614046, %09employee Injures Hand During Settings Change On Press Bra ,
200645042, Employee Collapses And Dies Possibly From Heat Illness ,
202477006, Press Operator'S Fingers Are Crushed ,"fifth fingers, left hand"
202080560, Employee Is Killed While Servicing Air Conditioner ,
201639481, Employee'S Arm Is Injured When Struck By Falling Material ,"right arm, arm"
202541033, Employee'S Fingers Are Amputated In Die,"fingers, slide face"
202449997, Metal Fabricator Pinches And Amputates Finger In Die Press ,middle finger
202455317, Employee Is Burned By Molten Metal ,"hands neck, face"
202540076, Employee'S Fingertips Are Amputated In Die Machine ,"foot pedal, finger tips, fingers"
201184090, Die Cuting Operator Killed In Platen Press Machine ,"arm, upper left torso, hand, shoulder, top right hand corner"
202465878, Employee Amputates Finger In Casting Machine ,"foot pedal, gloved hand"
200992923, Employee Dies In Die Cast Machine ,
202451670, Employee Amputates Fingers In Die,"left hand, hand, fingers, tongue guards, right hand"
201989985, Employee'S Hand Amputated ,right hand
200081446, Employee Killed When Caught In Molding Machine ,head
201795093, Employee Amputates Fingers In Power Press ,"foot pedal, hands, left hand, middle fingers"
200330785, Employee Killed When Crushed By Dies ,
170384523, Employee'S Fingers Amputated In Die Cast Machine ,"hand, fingers"
202085379, Employee Is Crushed In A Machine And Is Killed ,
170606321, Employee'S Face Sprayed With Molten Zinc ,
170174916, Employee Injured When Arm Caught In Die Casting Machine ,"right hand, free hand, arm, elbow"
14500383, Employee'S Leg Amputated When Casting Machine Fails ,"leg, knee"
976142, Employee Killed When Head Is Impaled In Die Casting Machine ,"face, left arm, head, shoulder"
14499545, Struck By Molten Metal From A Casting Die ,RECEIVED FACIAL AND BODY BURNS
200555423, Employee Is Caught In Rotating Machinery  Is Killed ,
202464145, Employee'S Arm Is Amputated When Pulled Into Well Cathead ,
201059987, Worker Injures Hand While Pulling Cable ,right hand
200040780, Employee Amputates Finger ,shoulder level
200602076, Two Killed And One Employee Injured From Fall ,
200552040, Employee Struck By Tongs ,head
201482262, Employee Killed When Struck By Loader Bucket ,
200600088, Employee Killed When Struck By Tongs ,
200040087, Employee Killed When Struck By Cathead Tongs ,
170360242, Employee'S Fingers Injured When Caught In Cathead ,"fourth fingers, left hand"
14396212, Employee Killed When Caught In A Spinning Winch ,hand
972034, Employee Injured When Struck In The Face By Pipe Tongs ,face
14503403, Employee Killed When Arm Severed In Cathead ,arm
14301345, Wrapped Under Rope On Rotating Cat Head; Neck Broken ,"HIS GLOVED HAND BECAME ENTANGLED IN THE ROPE AND HE WAS PULLED INTO THE CAT HEAD, A BROKEN NECK AND OTHER INJURIES WHEN THE ROPE TIGHTENED AROUND HIM"
14557318, Employee Struck In The Chest By Lead Tongs Of An Oil Rig ,IN THE CHEST
14492771, Employee Struck By A Lead Tong ,LEAD TONG STRUCK HIM IN THE BACK
14520480, Fall From Accidentally Hoisted Load ,
200712107, Rotary Table Entangles Safety Line And Kills Employee ,
14301758, Employee Dies When Struck On Head By Counterweight ,
14557516, Employee Killed When Struck By Falling Pipe ,head
202588760, Employee'S Finger Is Crush By Falling Metal Catwalk ,right hand
200515815, Employee Falls From Steet Grating  Later Dies ,feet
202458196, Employee Falls Off Catwalk ,right leg
202674917, Employee Is Injured In Fall Through Roof ,
202458063, Truck Driver Fractures Leg In Fall From Trailer Catwalk ,"ankle, feet, right foot"
202655213, Employee Is Injured When Catwalk Collapses ,"right arm, feet, left eye"
170784359, Employee Falls From Truck  Fracturing Spine  Wrist ,"vertebrae, feet"
202543914, Employee Is Killed In Fall From A Catwalk ,
202614319, Crane Tips And Worker Injured In Fall From Crane Catwalk ,twelve- feet
200604973, Employee Dies In Fall ,
201773702, Electrician Injures Back In Fall From Catwalk ,
202530978, Employee Falls Into Basement Area ,"broken tibia bruises, hip, feet"
202494324, Employee Is Killed In Fall From Roof ,feet
202543070, Employee Is Killed By 15,head
202521555, Employee Is Injured In Fall From Catwalk ,
200714210, Employee Falls From Billboard ,
200604767, Employee Is Killed In Fall Through Access Panel ,
200272243, Employee Falls From Unprotected Catwalk And Dies ,feet
201321718, Power Generation Supervisor Killed In Fall ,massive head trauma
202510236, Worker'S Toes Are Fractured When Truck Rolls Forward ,"second toe, big toe, right foot"
202658555, Driller'S Leg Is Fractured When Struck By Pipe Wrench ,"fibula, right leg, right tibia"
202510244, Employee Fractures Finger When Caught By Empty Gas Cylinder ,"finger, left pinky finger."
200376614, Employee Is Struck And Killed By Tractor Trailer ,
202556858, Employee Is Crushed Between Vehicle And Wall And Later Dies ,"upper chest, torso"
202692117, Worker Injures Hand When Caught Between Rollers ,"right thumb laceration, right hand, ligament damage"
202654851, Employee Amputates Finger Tip When Caught In Rod And Door ,finger
202510095, Employee'S Finger Is Caught Trailer Is Amputated ,middle fingers
