id,title,content
202554721,Employee Amputates Left Index Finger In Power Press,
170784219,Worker Amputates Four Fingers On Ungarded Power Press,
201023884,Employee'S Finger Is Amputated By Power Press,"right hand, fingers"
200534295,Employee'S Fingertip Is Amputated When Caught In Nip Point,left hand
201345865,Employee Amputates Left Arm In Pto Shaft,"left arm, elbow"
201522828,Employee Arm Is Amputated In Rotating Unit,"arm, right arm caught, elbow"
170842595,Employee'S Finger Is Amputated In Tractor Belt Drive,middle finger
14377014,Amputation Of Finger In Chain And Sprocket,HIS HAND WAS DRAWN INTO THE MACHINERY AMPUTATING HALF OF ONE OF HIS FINGERS
200758167,Employee'S Finger Is Amputated In Press,
202654570,Employee Amputates Finger When Caught In Press Machine,"index finger, right index finger"
202554374,Employee Amputates Fingers On Press Machine,
202613907,Employee'S Finger Is Amputated By Press Brake,left index finger
201128600,Employee'S Fingers Are Amputated By Press Brake,back
202634119,Employee Amputates Finger In Press Brake,"foot bar, ring finger, fingers amputation, left hand"
200524593,Employee Amputates Tip Of Left Thumb,"left thumb, left hand"
201141702,Employee'S Fingers Amputated In Printing Press Cylinder,"right hand, middle fingers, fingers, finger guard"
201121019,Employee Amputates Finger In Press,"hand, thumb, thumb tip"
170706733,Employee'S Fingertip Amputated In Printing Machine,left middle finger
202523312,Employee Catches Finger In Sprocket  Is Later Amputated,"finger, right hand, hand"
202531216,Press Operator Amputates Index Finger,"Western Hand Center, right index finger"
200535292,Printing Machine Operator Amputates Fingers,"index finger, fingers, middle finger"
202478244,Employee'S Fingers Are Amputated By Printing Press,"right hand, fingers"
312668015,Worker Cleaning Roller Of Printing Press Amputates Finger,"left hand, small finger, hand, index fingers, fingers"
202633608,Worker Amputates Finger In Rollers Of Printing Press,finger
201149648,Employee Amputates Finger With Radial Arm Saw,"small fingers, radial arm, left hand, middle finger, same hand, right hand, Delta radial arm"
201149291,Employee'S Fingers Are Amputated By Punch Press,"fingers, left hand"
201068459,Employee Amputates Tip Of Finger,"gloved left hand, left middle finger"
201159324,Employee Amputates Fingers In Firewood Processor,"hand, right hand glove, pinky fingers, left hand"
170667851,Roofer Is Burned And Hospitalized When Solvent Vapors Ignite,body
202490348,Employee'S Toe Is Embedded With Glass And Is Amputated,toe
200996684,Amputation,hands
201495231,Employee'S Thumb Is Amputated While Installing Wheel,thumb
201076734,Employee Amputates Finger While Smashing Glass With Crowbar,"right pinky finger, bone loss, pinky finger"
201071750,Employee'S Finger Is Amputated When Steel Lid Drops,finger
200651818,Employee'S Finger Is Amputated By Press,"index finger, finger, hands, pull backs"
202089694,Employee Amputates Finger In Mechanical Power Press,"left index finger, left middle finger, hands"
201022308,Employee'S Finger Is Amputated By Pulley Assembly,right index finger
201858008,Employee Finger Is Amputated,"left finger, left hand"
202086468,Employee Suffers Amputation Using Punch Press,left hand
202075255,Employee'S Finger Amputated In Power Press,fingers
202313037,Machinist Operating Punch Press Amputates Finger,finger amputation
201521077,Employee'S Fingers Amputated In Power Press,"foot pedal, small fingers, hand straps, left hand, pull backs"
200081396,Worker Amputates Finger While Using Mechanical Power Press,"foot pedal, fingers, hand trips"
200610491,Employee'S Fingers Amputated In Press Brake,fingers
14521702,Employees Exposed To Ammonia  Six Hospitalized,"eyes, eye damage"
202523320,Employee Catches And Amputates Fingers In Vacuum Pump Belt,"fingers, left hand"
170784573,Employee Catches And Amputates Finger In Pump,right index finger
201181971,Employee'S Finger Is Amputated In Chain And Sprocket,"finger, amputated finger, left hand"
202587234,Employee'S Fingers Are Amputated When Caught In Punch Press,"right hand, fingers, left hand"
202508644,Employee'S Finger Is Amputated In Punch Press,right middle finger
202477550,Employee Amputates Finger During Punch Press Maintenance,"index fingers, left hand, middle finger"
201186277,Workplace Violence Results In Amputation Of Injury,right foot
200535573,Employee Amputates Foot In Railroad Car Parts,"heel, foot"
201956315,Employee'S Hand Is Amputated By Press Ram,hand
200781540,Explosion In A Chemical Plant Hospitalizes Seven Employees,critical head injuries
202545703,Worker'S Finger Is Amputated When Caught Between Rebar,"finger, right middle finger"
202544516,Employee Suffers Finger Tip Amputation By Refrigerator Door,finger tip
201078482,Employee Suffers Severe Burns In Kitchen Accident,legs
202484051,Employee Is Injured Using Punch  Later Infection  Amputation,"foot pedal, left index finger, finger, bone loss"
202315685,Employee Amputates Fingers While Operating Loader,"hand, fingers"
202648317,Grounds Keeper Riding Vehicle Amputates Finger,finger
202470688,Employee'S Finger Is Amputated By Suspended Load,thumb
200053817,Employee'S Finger Is Amputated When Removing Stake In Hopper,
102098795,Employee'S Finger Is Amputated After Ring Gets Snagged,"left index finger, finger"
202599767,Employee'S Fingertip Is Amputated When Caught By Chain,"finger tips, fingers"
202539862,Employee'S Finger Is Amputated When Snagged On Screw,ring finger
201129129,Carpenter Amputates Several Fingers With Table Saw,"hand, fingers, middle finger, little finger, right hand"
202600789,Worker Amputates Two Fingers On Rotating Saw Blade,
202584769,Employee'S Hand Is Amputated When It Contacts Saw Blade,hand amputation
202452041,Employee Amputates Fingers Operating Rip Saw,
200801298,Employee'S Finger Is Amputated In Riveting Machine,right index finger
201159753,Employee Amputates Finger While Cleaning Riveting Machine,right index finger
201521333,Employee'S Thumb Amputated When Caught In Rivet Press,left thumb
201141926,Employee'S Finger Is Amputated In Rivet Machine,
1001312,Employee Amputates Fingertip In Unguarded Riveter Opening,
14211551,Employee'S Finger Amputated When Ring Catches On Machine,"finger, pinky finger"
202470944,Employee Amputates Fingertip While Working At Conveyor Belt,
200535656,Employee Amputates Fingers In Pater/Cutter Machine,"right index finger, right hand, right thumb"
202653572,Employee Partially Amputates Finger On Carwash Roller,right pinky finger
202519641,Fire Burns And Hospitalizes Two Fire Firefighters,
201797677,Employee'S Fingers Amputated In Fish Processing Machine,"little finger, right hand, hand"
201497013,Employee Amputates Finger Using Table Saw,"finger, left finger, thumb"
170786313,Supervisor Cleaning Food Processor Amputates Fingertips,"bone, index fingers"
201496866,Employee Amputates Fingertip In Machine,
202074902,Employee'S Fingers Amputated In Mixer,left hand
170903355,Employee'S Fingers Amputated In Wood Shaper,"middle fingers, fingers, little finger, right hand, nail"
201638012,Employee Amputates Finger On Rounder Machine,
171059777,Employee'S Foot Amputated When Run Over By Tracked Vehicle,"left foot, foot"
170617609,Employee'S Fingertips Amputated By Gate Inside Rubber Boot,"third fingers, left hand"
202586293,Employee'S Toes Are Amputated After Being Crushed By Safe,toes
201072097,Employee Sustains Amputation By Falling Safe Box,"right hand, right middle finger"
201095270,Employee'S Finger Amputated By Door Of Safe,thumb
201141397,Employee'S Fingertip Amputated In Safe Door,
201091196,Employee Suffers Amputation Of Thumb,
201262193,Employee Amputates Fingers While Operating Table Saw,"multiple fingers, left hand"
201107554,Employee Amputates Finger While Operating Table Saw,"hand, ring finger, left hand"
201107331,Employee Amputates Finger While Operating Table Saw,"hands, fingers"
200533446,Employee Amputates Finger While Operating Line Labeler,left middle finger
200271948,Employee'S Leg Is Amputated When Caught In Machine Rollers,leg
200103265,Employee Amputates Three Fingers In 10,"right hand, fingers"
202499810,Employee Amputates Finger While Operating Table Saw,left middle finger
202455879,Employee Amputates Finger While Loading Compactor,right middle finger
201486404,Employee Amputates Toes When Struck By Battery,left foot
201020377,Cladding Strikes Carpenter  Crushing And Amputating Toe,"big toe, nails, right foot"
202551636,Employee Amputates Finger On Rotating Belt Of Sandblaster,"finger, right index finger"
201637816,Worker Sustain Amputations After Part Falls On Foot,foot
202447728,Employee Amputates Finger In Sandblasting Machine,left middle finger
202455457,Employee Amputates Tip Of Thumb While Using Sanding Machine,thumb
200530756,Employee'S Finger Amputated When Caught In A Sander,finger
200535318,Employee'S Finger Caught By A Rotating Saw  Was Amputated,"finger, right hand, right index finger, head"
202288924,Employee'S Arm Is Amputated When Caught By Grinder,arm
200531713,Employee Amputates Finger With Table Saw,"left index finger, left thumb, left middle finger"
201489440,Cabinetmaker Amputates Fingers After Slipping On Floor,"hand, fingers"
201058443,Employee Amputates Fingers When Caught In Planing Machine,"little finger, hand, right thumb, heads"
201204906,Hula Saw At Sawmill Amputates Contract Worker'S Arm,
202493482,Employee'S Finger Is Amputated In Saw Machine,right index finger
202614426,Employee Amputates Fingers Using Panel Saw,fingers
201177599,Employee Amputates Finger In Energized Saw Blade,"right hand, right ring finger, back"
201621489,Employee'S Hand Amputated In Saw,"left hand, wrist"
201141900,Employee Amputates Four Fingers Using A Panel Saw,"fingers, left hand"
201611696,Employees Thumb Amputated Using Radial Arm Saw,"hand, left thumb"
201081577,Employee Amputates Fingers In Band Saw,"index finger, fingernail, left hand, middle finger"
201092236,Employee'S Finger Amputated When Scaffolding Collapses,finger
202553012,Employee Cleaning Jammed Material Amputates Three Fingers,"lip, right ring finger, fingers, right hand, little fingers"
202443917,Employee'S Finger Is Amputated When Caught In Sliding Gate,"right index finger, bone loss"
202516605,Employee'S Finger Amputated When Caught In Window Hinge,little finger
200841237,Press Brake Operator Amputates Four Fingers,"hand, fingers"
201117108,Employee Amputates Finger In Waste Spreader,"finger, middle finger"
200535490,Worker Amputates Finger While Cleaning Screw Conveyor,
956987,Employee'S Finger Amputated After Crushed By Pipe,hand
202457289,Employee'S Finger Is Amputated In Meat Packing Machine,"left hand, middle finger"
202587721,Employee'S Fingers Amputated When Burned In Sealing Blade,"hand, pinky fingers, fingers"
202522553,Employee'S Thumb Is Caught In Moving Parts And Is Amputated,left thumb
202456133,Employee Partially Amputates Finger In Sealing Machine,
201108701,Employee'S Finger Is Amputated In Pressure Sealer,finger
201167830,Employee Amputates Fingers On Knife In Sealing Unit,"right hand, right fingers"
201106671,Employee Suffers Amputation Of Finger Using Sealer Machine,
201486917,Employee Amputates Finger In Food Packaging Machine,"finger, bone, left middle finger"
200090405,Employee'S Fingertip Is Amputated In Sealing Machine,finger
201084209,Employee Amputates Finger In Stitching Machine,"left fingers, left middle finger"
200800605,Employee Injured When Fingertip Amputated By Hot Sealer Bar,
202522058,Employee'S Fingers Are Amputated My Machine,fingers
202529475,Employee'S Finger Is Amputated After Injury,"finger, left ring finger"
202657839,Drywall Installer Falls From Ladder And Severs Spine,"feet, severed spine"
202552923,Employee Amputates Finger In Skiving Machine,hand
201022928,Employee Severs Leg When Struck By Roller,"upper body, severed left leg, left leg, head trauma, leg"
200533222,Worker Amputates Two Fingers In Hamburger Press Machine,"fingernail, pointer finger, middle finger"
201185089,Employee'S Thumb Is Severed In Exhaust Fan,"hand, right thumb"
202468468,Car Wash Employee Amputates Finger On Wheel,"right hand, second finger"
202601027,Mechanic Amputates Finger In Automobile Lift,"finger, left middle finger, arm, lift arm"
201492519,Worker Amputates Finger In Machine Accident,finger
201492600,Worker Suffers Finger Amputation In Hinge Area Of Gate,finger
202521316,Poultry Worker Amputates Thumb In Shackle,left thumb
202521175,Mechanic'S Thumb Is Amputated By Shackle,thumb caught
201021664,Employee'S Fingers Are Amputated By Shackles,"chicken feet, hands"
201059391,Shackle Fails And Amputates Employee'S Legs,"dumping arm, knee cap, legs"
201033743,Employee'S Finger Amputated When Caught By Hoist,finger
200612976,Employee'S Fingers Are Amputated In Shaper,"right hand, fingers"
201637949,Employee Amputates Finger While Adjusting Machine,
170204812,Employee'S Thumb Tip Amputated While Sharpening Slicer Blade,thumb
14382279,Employee'S Right Arm Amputated Above Wrist By Honing Machine,"right arm, wrist"
202556031,Employee Gets Fingertip Amputation With A Plunger Machine,
200534626,Employee Gets Fingertip Amputated By A Shear,"bone, middle finger"
201694015,Employee Amputates Fingers While Attempting To Upright Drum,hand
201494440,Worker Amputates Fingertip When Shear Is Actuated,"index finger, bone loss"
201956018,Worker Amputates Four Fingers While Operating Shear Cutter,
202476412,Employee'S Fingers Are Amputated By Mechanical Shears,"right hand ring, middle fingers"
201492147,Worker Severs Finger When Machine Is Not Locked Out,
201800737,Employee Finger Is Amputated In Metal Shear Machine,"amputated index finger, left hand"
307394007,Employee Amputated His Finger On The Dumptruck Tailgate Door,"nail, minor ring finger, left minor ring finger"
201797552,Employee Amputates Two Middle Fingers When Repairing Press,middle fingers
201162948,Garbage Truck Driver Hospitalized With Finger Amputation,"right hand, fifth finger"
201791118,Employee'S Fingers Amputated In Printing Machine,
200535243,Employee Catches Finger In Machine And Is Amputated,finger
200535268,Employee Catches Finger In Machine And Amputates Fingernail,"finger, fingernail"
202554994,Employee Amputates Finger While Cutting Sprues,"finger, left pinky finger"
202522538,Employee Amputates Finger In Shearing Machine,middle finger
202453213,Employee Amputates Hand While Using Steel Slitting Machine,"slitting head, right hand, head, hand"
200083384,Rotating Drill Bit Amputates Employee'S Thumb,thumb
202341293,Employee Falls From Storage Rack And Is Hospitalized,"sprinkler head, head"
170626147,Employee Amputates Fingers When Caught In Conveyor,"index finger, hand, middle finger"
200534840,Employee'S Finger Is Amputated When Door Slams Shut,"right small finger, finger tip"
202487583,Carpenter Repairing Deck Falls Off It  And Is Hospitalized,
201639788,Employee Amputates Tips Of Fingers In Candy Slicing Machine,"middle fingers, left hand"
202598066,Employee'S Fingers Are Amputated By Packaging Machine,right hand
202562963,Employee Amputates Fingers While Using Lettuce Cutter,
202544953,Suspended Load Amputates Worker Finger When Sling Slips,hand
200997302,Employee Amputates Foot On Slitter,"foot, right foot"
200532075,Employee Loses Fingers In Saw Accident,hand
200340727,Employee'S Toes Are Amputated After Being Crushed By Cart,"left foot, toes"
202452637,Employee'S Fingers Are Amputated By Slitter,"right hand, right fingers"
201954195,Employee Amputates Hand In Slitting Machine,"hand, wrist"
201953924,Two Employees Amputate Their Fingers On Slitter,"finger, hand, gloved hand"
202357950,Employee Hospitalized With Chemical Burns,"neck, skin grafts"
829945,Employee'S Toes Amputated By Grain Auger,toes
689349,Employee'S Leg Amputated In Auger,"knee, hip, right leg"
202466470,Employee'S Foot Is Crushed By Forklift  Later Is Amputated,right foot
202487765,Employee Amputates Finger While Operating Machine,"little finger, hand"
202466009,Employee'S Fingertip Is Amputated In Mill,right middle finger
201992393,Employee'S Fingers Amputated By Shaper Machine,right hand
201694452,Employee Loses Finger In Jointer Machine,"finger, left little finger"
201800430,Employee'S Finger Is Amputated Due To Infection,"finger, right index finger"
202357448,Employee'S Finger Is Amputated By Spot,"left middle finger, nail"
201034022,Employee Amputates Thumb While Using A Spot Welder,"right thumb, nail bed"
202085577,Employee Suffers Finger Amputation,left thumb
170106470,Welder Suffers Amputated Thumbtip; Spot Welder Unguarded,HIS LEFT THUMB WAS CAUGHT IN THE POINT OF OPERATIONAND AMPUTATED
888669,Employee'S Fingertip Amputated When Caught In Welding Gun,right index finger
735837,Employee Hospitalized After Fall Through Roof Opening,
829325,Employee'S Finger Amputated By Spot Welder,right index finger
201089422,Employee'S Finger Is Amputated By Spreader Bar,finger
201800406,Employee'S Finger Tip Is Amputated When Saw Kicks Back,
201505617,Employee'S Finger Is Amputated By Blade On Table Saw,"hand, left thumb, fingers, left hand"
200535714,Employee Amputates Finger Between Chain And Sprocket,right index finger
202523643,Employee Amputates Finger When Caught By Chain And Sprocket,"finger, hand"
201497914,Employee Amputates Finger In Chain,finger
202588356,Employee Amputates Fingers When Caught In Machine Sprockets,"hand, right hand middle, index fingers, finger joints"
202479259,Machine Operator Amputates One Finger And Fractures Three,"left hand, fingers, right hand, right fingers, left middle finger"
201497716,Employee'S Finger Is Amputated In Sprocket Gear,finger
202556486,Employee Amputates Finger In Chain And Sprocket,right index finger
201497435,Employee Amputates Finger When Caught In Conveyor,left hand middle finger
202479077,Employee Suffers A Partial Amputation Of Two Fingers,"fingers, left hand"
201103363,Employee'S Thumb Amputated In Clamps Of Pallet Stacker,right thumb
201059334,Employee Amputates Part Of Finger In Press,"right hand, middle finger"
201118452,Employee Amputates Finger In Tablet Stamping Machine,finger amputation
200750891,Employee'S Finger Amputated In Stamper Machine,finger
202463840,Employee'S Toes Are Amputated In Industrial Truck Accident,"left foot, toes"
201146941,Employee'S Finger Tip Is Amputated In Forklift Accident,middle finger
201142213,Employee Injured When Fingertips Were Amputated,right hand fingertips
170606677,Employee'S Fingertip Amputated In Bindery,
673996,Fingertip Amputated By Pneumatic Stapler,THE EMPLOYEE TRIPPED THE SWITCH HIS LEFT LITTLE FINGER WAS CAUGHT BY THE CLOSING PNEUMATIC CYLINDER
201088416,Employee'S Fingers Are Amputated In Machine,"fifth fingers, fingers"
201119856,Employee'S Finger Is Amputated In Punch Press,right thumb
201177227,Employee'S Thumb Is Amputated By Power Saw,"foot control, left thumb"
200053866,Employee Amputates Fingertip Between Chain And Plate,"finger, fractured distal phalangeal bone, hand, right index finger, fingernail"
202521506,Employee'S Hand Is Amputated When Crushed By Forklift,left hand
200740983,Employee Receives A Severe Laceration To The Groin Area,groin area
201147717,Employee'S Finger Is Amputated While Handling Packages,right middle finger
200822955,Employee Suffers Finger Amputation And Burns,"left index finger, hand, other fingers"
201056538,Employee Suffers Finger Amputation,"right hand, right ring finger, left hand"
202509949,Employee Amputates Thumb When Caught By Rack And Forklift,"left thumb, left hand"
201078474,Employee Amputates Finger When Struck By Falling Steel Beam,"finger, hand"
201694478,Employee Amputates Fingers When Forklift Hits Metal Rack,little finger
202484119,Employee Severs Urethra In Fall Onto Rafter,urethra
201154499,Employee Injured When Fingers Amputated As Glove Caught,"hand, left hand glove, thumb, fingers, pinkie finger"
120277298,Employee'S Fingers Amputated When Caught In Wire Stripper,"right hand, right thumb, third fingers"
201141298,Employee'S Finger Tip Amputated When Safety Device Fails,right ring finger tip
201110285,Employee'S Fingertip Amputated In Mandrel Stripping Machine,"foot pedal, hand, left little finger"
783720,Five Employees Hospitalized Due To Styrene Exposure,
201493434,Employee Amputates Arm In End Roller,"right arm, shoulder"
201283231,Acid Splash Hospitalizes Workers,
202465696,Employee Hospitalized After Transformer Support Cable Snaps,"leg, right leg"
202478715,Employee Is Struck By Load And Severely Fractures Ankle,left ankle
597500,Cable Strand Struck By Vehicle Amputates Employee'S Arm,"arm severing, elbow"
202715777,Employee Amputates Finger Between Skirt And Frame,"finger, left middle finger"
14256911,Employee'S Thumb Partially Amputated By Punch Press,"THE PRESS WAS PLACED BACK IN SERVICE THE DAY, TIP OF HER RIGHT THUMB WAS AMPUTATED, THE ACCIDENT THE SWEEPER ARM DEVICE WAS REMOVED TO ALLOW FOR INSERTION"
170703383,Employee'S Fingertip Amputated By Chain And Sprocket,right finger
201059979,Employee Amputates Arm In Punch Press,"left arm, torso, elbow"
201079167,Employee Cuts Palm And Amputates Finger With Table Saw,"finger, right hand"
202614988,Employee Amputates Fingers When Table Saw Kicks Back,"fingers, left hand"
201497872,Employee Amputates Finger When Struck By Saw Blade,"right middle finger, left middle finger"
200802577,Employee Gets Four Fingers Amputated,"full finger amputations, fingers"
201507639,Employee'S Three Fingers Are Amputated By Paddles,
201504354,Employee Sustains Amputation By Nylon Tag,"right hand, hand, fingers"
201181443,Finger Caught Between Sheave And Cable And Amputated,finger
170784201,Employee'S Finger Is Amputated By Truck Tailgate,left index finger
202471058,Employee Get Finger Amputated,
202455176,Employee'S Fingers Are Amputated By Rotating Tank,fingers
201076296,Paper Cut Causes Infection In Hand And Hospitalization,"right thumb, right wrist"
200527117,Employee'S Fingers Are Amputated When Wire Recoils,
201521747,Employee Injured When Thumb Amputated By Wire,"left thumb, thumb"
201126950,Employee'S Finger Is Amputated In Dough Mixer,middle finger
202449922,Employee'S Finger Is Amputated When Caught In Machine,"left index finger, finger"
201693140,Employee'S Fingers Are Amputated In Luffing Boom,"hand, fingers"
201059920,Employee Amputates Finger In Fabric Manufacturing Machine,
201798261,Employee Amputates Finger While Reloading Machine,
170066831,Mechanic'S Fingers Amputated In Trimmer,"thumb, fingers, left hand"
170156129,Employee'S Finger Amputated In Thermal Former Machine,
659938,Employee'S Hand Amputated In Die Of Thermoforming Machine,HAND WAS AMPUTATED AT THE WRIST
777912,Employee'S Fingertip Amputated By Thermoformer,
570804,Hand Amputated By Plastic Trim Die,HE WAS FINALIZING THE PROCEDURE PRIOR TO THE PRODUCTION RUN HE PLACED HIS RIGHT HAND IN THE DIE AREA
202531182,Employee Amputates Finger In Machine,middle finger
202478194,Employee Amputates Finger In Pipe Threading Machine,"left middle finger, fingers"
201145620,Employee Amputates Finger In Pipe Threader,"finger, muscle, index finger, upper right index finger"
201142650,Employee'S Fingers Amputated When Hand Caught In Rollers,"hand, fourth little finger, fingers, left hand"
201052990,Employee Suffers Finger Amputation,left index finger
202367553,Several Employees Suffer Injuries Due To Chemical Vapor,throat Employees
202545224,Employee Sustains An Amputation With A Bandsaw,
14500425,Employee Severs Spine In Ceiling Collapse,
200532570,Employee Amputates Fingers In Pentalift Tilt Table,"nail, ring finger, middle finger"
200531556,Employee Amputates Finger On Dual,"ring finger, left hand, middle finger"
200530459,Employee'S Finger Is Amputated In Tire,"finger, right ring finger"
202490470,Agricultural Tractor Operator Suffers Leg Amputation,"knee, left leg, traumatic leg injuries, leg, left foot"
125965731,Employee'S Toe Crushed When Run Over  Later Amputated,toe
201022837,Employee'S Finger Is Amputated By Trailer Hitch,"finger, left middle finger"
201613809,Employee'S Foot Is Amputated By Stump Grinder,left foot
202449906,Employee Is Hospitalized For Heat Exhaustion,whole body
14312169,9 Employees Hospitalized Because Of Exposure To Toxic Fumes,
200528966,Employee'S Finger Is Amputated While Cleaning A Machine,right ring finger
200230043,Employee Injured When Leg Is Partially Amputated In Auger,leg
202485694,Employee'S Fingers Amputated In Press,"right hand, pinkie fingers"
202086948,Employee'S Finger Is Amputated In Metal Tube Flare Machine,"left hand, middle finger"
201796943,Employee Injured When Finger Amputated In Punch Press,"elbows, left hand"
201692498,Bakery Employee Amputates One Finger And Lacerates Others,"small fingers, left hand, hand, index finger, fifth fingers"
202463139,Employee Finger Amputated When Using A Band Saw,"finger, hand, other hand"
202452496,Employee Amputates Thumb On Conveyor Belt Sprocket Drive,"hand, right hand, thumb"
201857117,Employee Amputates Fingers While Using Shear Machine,"finger tips, fingers"
202252391,Roofer Is Hospitalized After Falling From Roof,feet
201129418,Carpenter'S Finger Is Severed When Cabinet Slips Off Pry Bar,"index finger, bone, left hand"
201492212,Worker'S Finger Is Amputated By In,hand
201492055,Worker Amputates Finger Between Belt And Roller,
202465449,Employee Amputates Fingers When Caught In Pulley Belt,right hand fingers
201089471,Employee'S Finger Tip Amputated After Being Caught By Belt,"gloved hand, finger tips"
202316329,Employee Amputates Finger That Is Caught In V,"gloved finger, right middle finger tip"
202463808,Employee Amputates Fingertip When Drill Press Is Turned On,"finger, right hand, bone loss, middle finger"
202353439,Employee Amputates Finger When Caught In Moving V,"finger, hands"
170838213,Employee Amputates Finger In V,left ring finger
201096492,Employee'S Finger Amputated After Being Caught In Belts,"index fingers, ring finger, right ring finger"
201115201,Employee Hospitalized With Amputated Finger,"left index finger, amputated finger, left hand"
201095858,Employee Amputates Finger From Movement Of Pulley And V,"right hand, middle finger"
201033941,Employee Suffers Amputation Of Finger,"hand, left ring finger"
201154127,Employee Suffers Thumb Amputation,"left thumb, thumb"
200523355,Employee Suffers Finger Amputation,
201523081,Employee'S Finger Amputated By Saw When Wood Kicks Back,"finger, fourth finger"
201107620,Employee'S Hand Is Amputated In Screw Press Auger,"left hand, wrist"
202634283,Employee Is Hospitalized For Severe Heat Exhaustion,
170723910,Employee Hospitalized After Being Run Over By Pallet Wagon,
300863610,Employee Falls From Walkway And Fractures Several Bones,"right ankle, fractured left leg right heel"
200533404,Employee Amputates Thumb While Using Pallet Jack,"left thumb, nail bed"
171059900,Employee'S Toes Amputated After Pallet Jack Collision,toes
201071842,Employee Amputates Finger While Clearing Jammed Brush,"fingers, left hand"
201158672,Employee'S Finger Is Amputated In Washing Machine,"right middle finger, ring finger"
200532695,Employee'S Finger Is Amputated By Blender,"left index finger, left hand"
202657094,Employee Amputates Finger While Repositioning Plate,right middle finger
202550257,Employee Amputates Finger In Welding Fixture,left index finger
202089579,Employee'S Fingers Are Amputated When Caught Between Rollers,"hands, middle fingers, fingers"
200529790,Employee'S Fingertip Is Amputated By Door,finger
201185956,Employee'S Finger Is Amputated When Caught By Rope And Drum,"left index finger, hand"
202519690,Employee Amputates Finger In Wire Pulling Operation,"left hand, pinky finger"
202601175,Employee Amputates Fingers In Machine,fingers
202486221,Employee'S Fingertip Is Amputated In Baler,"right hand, right thumb, thumb"
202474649,Employee Amputates Finger In Wire Drawing Machine,"finger, left middle finger"
125899336,Employee Fingers Amputated By Spooling Machine,
200754448,Employee Amputates Finger With Wire Draw Machine,left ring finger
201483575,Employee'S Fingers Amputated In Wire Stranding Machine,"right hand, thumb, fingers, right arm"
200534774,Worker Amputates Finger While Cleaning Out Jammed Saw,"small finger, left ring finger"
200358950,Employee Amputates Body Parts While Operating Wood Chipper,"left hand, right foot"
201321452,Employee'S Four Fingers Are Amputated By Table Saw,hand
201691649,Employee Fingers Amputated In Wood Cutting Machine,"middle fingers, left hand"
202656880,Employee Amputates Fingertip On Router Machine,
202653655,Employee Amputates Fingers With Hand Saw,"small finger amputations, left hand"
316344878,Employee Severs Fingertip In Wood Crafting Accident,nail
200534097,Employee Amputates Finger When Hand Contacts Rotating Blades,middle finger
202541439,Worker Amputates Finger Using Shaper Machine,right little finger
201074721,Employee'S Finger Tip Is Amputated In Wood Shaper,"left index finger, left hand"
202467593,Employee Amputates Finger Tip Shaping Wood,amputated finger tip
202586053,Employee'S Fingers Are Amputated By Wood Shaper,fingers
202499323,Employee Amputates Thumb While Operating Jointer,thumb
202544466,Worker Amputates Fingertip While Adjusting Running Machine,"index finger, right hand, right index finger"
202653515,Worker Amputates Fingertip While Cleaning Conveyor,
202653630,Employee Climbing Down From Truck Amputates Finger,"right hand, ring finger"
170835292,Employee Amputates Finger On Unguarded Blade,finger
202441697,Employee Amputates Tip Of Thumb In Belt Finishing Machine,
201621844,Yarder Operator Is Hospitalized When Equipment Fails,"serious facial chest, leg injuries"
201079324,Employee Is Splashed With Hot Water And Is Burned,"leg, shoulder, left abdomen"
202369575,Employee Fractures Abdomen When Run Over By Tug Cart,abdominal fracture
202674610,Logger Is Injured When Butt Of Tree Kicks Out  Strikes Him,"chest abdomen, back cut, pelvis area"
202675229,Employee Sprains Knee When Struck By Forklift,right knee
201623592,Two Employees Are Struck By Log  One Sustains Fractures,
201186939,Employee'S Foot Is Run Over By Automobile And Is Fractured,"distal fibula, right ankle"
202477444,Employee'S Thumb Is Injured By Grinder,left thumb
201185766,Employee'S Arm Is Injured When Abrasive Wheel Fractures,hand
202551545,Employee'S Leg Is Injured By Moving Cart,right shin
202465423,Employee'S Leg Is Pinned By Golf Car,leg
202444501,Employee Is Injured When Pinned Between Wall And Cart,"right knee, right ankle"
202472627,Employee'S Foot Is Crushed While Operating Forklift,foot
201065646,Employee Injured When Struck By Car In Carwash,"broken pelvis, legs"
202478483,Employee Is Burned When Sprayed By Injection Molding Machine,"arms, barrel feed throat, face shoulder hands"
201076916,Employee Sustains Gunshot Wound While Stowing Gear,leg
125676734,Cement Plant Worker Is Seriously Burned By Hot Limestone,"neck, ears, back"
202456216,Truck Driver Receives Burns To Hands And Arms From Radiator,"hands, arms"
202529558,Employee Is Burned By Acid When Hose Separates,"neck, feet, head, legs, left thigh, skin grafts"
201509056,Employee'S Eye Is Burned By Wet Concrete,"right eye, face"
201490083,Employee Is Burned By Hot Liquid From Can,"thigh area, back"
202471850,Employee Is Burned While Operating Cutting Torch,"face neck anterior torso, arms neck"
202455911,Employee Is Injured In Fall From Scissor Lift,
201078409,Employee'S Fractures Leg When Acrylic Glass Panel Collapses,"leg, right leg, chest"
202542627,Employee Is Exposed To Toxic Fumes,
201129889,Worker'S Face Is Crushed Between Scissor Lift And Pipe,face
201498094,Employee Falls From Aerial Manlift,"feet, severe head injury"
202654323,Employee Suffers Multiple Fractues In Fall From Scissor Lift,
202692141,Worker Slips And Falls While Mopping Floor  Suffers Fracture,
