id,title,content
570747,Burned By Spreading Flames From Exploding Drum,
14522841,Hazardous Chemical Spill,"THEY WERE EXPERIENCING EYE AND RESPIRATORY DISTRESS, THE LEAKING DRUM FROM THE TRUCK USING A LIFT TRUCK AND HAND TRUCK"
14464226,Exposure To Phosgene Gas,
14546824,Employees Hospitalized After Inhaling Phosphine Gas,
170672299,Employees Exposed To Phosphine Gas,
14431894,Employee Hospitalized After Exposure To Phosphine Gas,
14385157,Exposure To Fumigant Containing Phoshine Gas,
202344446,Employees Are Injured After Exposure To Chlorine,
14502504,Employees Ill After Chlorine Gas Exposure,
734624,Employees Burned When Phosphorous Was Splashed On Them,"A CUT ON HIS ELBOW, NIPPLE CONNECTION ON THE LINE BEHIND EMPLOYEE"
909168,Employees Become Ill After Exposure To Metal Fumes,
201490778,Employee Is Injured When Caught By Driveline,"sole proprietor, bilateral humerus fractures, posterior cruciate ligament rupture, right supracondylar femur fracture"
200821882,Employee Suffers Asphyxiation While Delivering Propane,
202081881,Door Blows During Pressure Test And Injures Four Workers,
202627923,Employee Injures Arm In Printing Press,"right arm, ladder right arm"
201068459,Employee Amputates Tip Of Finger,"gloved left hand, left middle finger"
170062418,Employees Exposed To Carbon Monoxide Due To Poor Ventilation,
201076064,Employee Crushed Under Automated Osmatic Machine,
201072592,Employee'S Fingers Are Crushed In Door By Patient,"right index finger, right middle finger"
14521702,Employees Exposed To Ammonia  Six Hospitalized,"eyes, eye damage"
201760667,Employees Injured In Fire At Natural Gas Pumping Station,
960211,Employee Breaks Ankle In Rappelling Test,
200054039,Worker Is Seriously Injured In Fall From Theater Rigging,"head trauma, forehead, legs dislocated hip"
1001312,Employee Amputates Fingertip In Unguarded Riveter Opening,
14479638,Employees Injured After Falling From Roof,"right hand, head contusions, back, legs"
170627970,Farm Workers Are Injured In Trailer Roof Collapse,
201076767,Employees Are Injured In Fall From Roof,"15-20 feet, elbow, back, shattered left wrist, right knee laceration"
202080008,Building Collapsed On Three Framers,
201638624,Employees Are Injured When Struck By Debris From Roof Collap,leg
802140,Employees Exposed To Ammonia During Pressure Relief,
950626,Employees Asphyxiate When Engulfed By Material In Sand Bin,waist
202328613,Employee Tips Over In Scooter And Hits Head On Concrete,"severe skull laceration, head, back"
202453791,Employee Caught Finger In Roller Of Heat Sealer Machine,
201490265,Worker Seriously Injures Hand In Chain Drive,gloved hand
201153830,Employee'S Leg Fractured Between Forklift And Safety Pole,"left leg, upper leg, back"
170204812,Employee'S Thumb Tip Amputated While Sharpening Slicer Blade,thumb
202476412,Employee'S Fingers Are Amputated By Mechanical Shears,"right hand ring, middle fingers"
171045123,Employee'S Knee Punctured By Nail Discharged From Nail Gun,
200623494,Employee Is Burned In Demolition Of Paint Spray Booth,
202588356,Employee Amputates Fingers When Caught In Machine Sprockets,"hand, right hand middle, index fingers, finger joints"
170736292,Employee'S Arm Injured When Caught In Molding Machine,
737551,Employee Ejected From Stacker When Struck By Broken Housing,"leg, face, head, neck injuries mild concussion cut"
201562576,Employees Are Burned By Steam Inside Tunnel,
14513923,Burned By Hot Water From Furnace Cooling Line,"THE OLD ELBOW TO DRAIN IT WELD THE LEAKS AND, IN THE CHEST CAUSING FATAL THIRD DEGREE BURNS, IT BACK ON THE FURNACE"
14533962,Strad Carrier Operator Had Heart Attack  Fell From Vehicle,A HEART ATTACK
14538623,Exposed To Styrene And Toluene From Raw Sewage,
200012839,Worker Shoots Seven Coworkers  Then Commits Suicide,
201611928,Employees Exposed To Sulfur Dioxide Spill,
170621189,Employee Exposed To Sulfur Dioxide,
14479901,Employee Overexposed To Sulfur Dioxide Gas,
909747,Employees Overexposed To Sulfur Dioxide,"chest, headache sore throat"
958660,Employees Suffer Sulfur Dioxide Overexposure,
829226,Sulfur Dioxide Release Occurs In Millhouse,
170068084,Employees Injured When Failed Acid Gas Scrubber Released Gas,
201521234,Burn,
202337523,Employee Cuts Thumb On Folding Blade,"right shoulder, left thumb, right wrist"
201083631,Two Employees Burned By Fire In Tank,"face, fingers, hands, upper torso hands arms legs"
170719462,Employee Gets Chemical In Eye During Testing,
170066831,Mechanic'S Fingers Amputated In Trimmer,"thumb, fingers, left hand"
202367553,Several Employees Suffer Injuries Due To Chemical Vapor,throat Employees
201129210,Employee Fractures Wrist And Pelvis In Fall Through Skylight,
202468559,Two Employees Are Injured When Poll Topples Over,"foot wooden high voltage transmission pole, feet"
14443253,Trench,"body, right arm, waist, legs"
14567192,Employees Exposed To Trichlorethylene From Degreaser,RECEIVED HEADACHES NAUSEA BREATHING PROBLEMS AND BURNING IN THEIR THROATS FROM EXPOSURE TO THE FUMES
785477,Employees Become Ill After Inhaling Trichlorethane,
802298,Employees Suffer Minor Burns From Escaping Vapors,"minor nose, throat burns"
201693447,Employee Suffers Broken Legs And Ankles As They Get Caught B,ankles
170378012,Aircraft Mechanic Injured In 20 Foot Fall,feet
14202345,Concrete Floor Slab Collapse While Being Removed From Below,
202551131,Employee Is Burned By Pressurized Food Flavoring,"right hand, back"
201509759,Employee Falls And Fractures His Skull,skull fracture
201077369,Employee'S Foot Is Crushed When Backed Over By Forklift,right foot
200604122,Employee Is Injured In Explosion And Fall From Water Tower,
202085049,Employee Burned When Xylene Vapors Ignite,"neck, face, arms"
