id,title,summary,3,4,5,6,7,occupation
202064325,Three Employees Are Burned In Confined Space Incident,At approximately 1:00 a.m. on October 29  2010  Employee #1  #2  and #3 were  working inside a permit-required confined space for the purpose of removing  accumulated fly ash during a scheduled outage at the TVA Paradise Fossil  Plant. The three employees were standing at the base of a large pile of hot  fly ash that was 30 feet tall. They were using shovels to move the ash to a  vacuum hose connected to a vacuum truck on the ground  five stories below. The  ash pile avalanched and struck all three employees in the space. There was no  attendant outside the space and no rescue assistance immediately available.  Employee #1  #2  and #3 performed a self-rescue and initiated the emergency  response system after they exited the space. All three employees were  hospitalized in the Vanderbilt Burn Center.,confined space  ash  burn  foot  ankle  arm,3 301511143   Hospitalized injury Burn/Scald(Heat) Laborers  except construction,,,,
202479317,Employee Crushes Finger When Forklift Clamp Slips,At approximately 12:40 p.m. on April 23 2013  Employee #1  of Tree island Wire  (USA) Inc.  was removing clamps for attaching regular forks to forklift #7  inside the production area. The mast did not engage properly with attachment   so the employee tried to wiggle it into position  to fix the pin. While  Employee #1 was wiggling the mast  the clamp slipped loose and dropped. The  employee's finger was caught between the mast and the attachment crushing his  index finger. The employee was taken to US Health Works Medical Clinic and  later transferred to Wilshire Surgery Center  for partial amputation of his  right index finger. Employee #1 remained hospitalized.,industrial truck  attachment hook  boom  slip  caught between  crushed  finger  amputated,,,,,
200881811,Fall From Communication Antennae Tower Hospitalizes Three,On October 25  2010  three male construction workers (ages ranging 31-51) were  riding the load line of a hoist while in the process of installing a new  antennae on a communication tower. The mast that the upper block was attached  to catastrophically failed  plunging the three workers (Employees #1  #2  and  #3) 20-30 ft. to the ground. All was hospitalized; two with fractures  and the  third with multiple cuts and lacerations,construction  fall  laceration  fracture  attachment hook  hoist  tower  communication tower  blocks,1 314347881   Hospitalized injury Fracture Construction laborers FallDist: 30FallHt:30Cause: Installing equipment (HVAC and other)FatCause: Fall  other,,,,
202081543,Worker Is Injured When Struck By Powered Industrial Truck,At approximately 4:15 p.m. on July 19  2012  an employee was working for Salem  Trucking. He was walking in front of loading dock #50 at the Daimler Trucks  North America facility in Mount Holly  NC  when he was struck by a powered  industrial truck. The employee was taken to the Carolinas Memorial Center  (CMC) Main  in Charlotte  NC  for observation. He was released the following  morning at 8:30 a.m. His employer  Salem Trucking  stated that the told them  that his back was hurting. A CSHO contacted the employee on July 23  2012. The  employee stated that he had a headache and pain in his left leg. He stated  that after he was treated and released from CMC Main  he was not admitted for  observation.,loading dock  struck by  industrial truck  contusion  abrasion  headache  back  back pain  leg,,,,,
170379663,Employee'S Leg Injured When Pinned By Baggage Tractor,Employee #1  of United Airlines  was standing next to the belt controls of  baggage carousel #4  waiting to unload baggage containers. A tractor pulling  baggage containers was entering the unloading area when it apparently hit an  unseen oil spot on the cement floor  causing the driver to lose control of the  vehicle. The tractor fish-tailed and its right side pinned Employee #1's leg  against the carousel belt. He sustained leg injuries  but was not  hospitalized.,airport  baggage conveyor  pinned  lost control  caught between  work surface  leg  towmotor  slippery surface  housekeeping,,,,,
170896633,Employee'S Fingertip Amputated In Pan Stacker,At approximately 5:45 p.m. on April 28  1999  Employee #1  of the Best Foods  Baking Company  was clearing a jammed pan from inside a pan stacker on line #3  when the air piston suddenly descended and amputated the tip of his right  index finger. Employee #1 had shut off the power to the machine before  attempting to clear the jam  but apparently was unaware that energy could be  stored within the piston. The employer also stated that he did not know about  the potential for stored energy until the accident occurred.,piston  air pressure  jammed  caught between  finger  amputated  bakery rack  pressure release,,,,,
202422218,Employee Is Struck In The Head By A Crane Ball,At approximately 6:00 a.m. on August 29  2007  Employee #1 and three coworkers  moved a disassembled American Model 8460 165-ton lattice-boom truck crane   Serial Number GS19898  from Pit Number 2 to Pit Number 3. Coworker #3 parked  his flatbed tractor trailer  which was loaded with counterweights and a  section of boom  parallel to the crane  approximately 10 ft away. They began  to set up the crane and coworker #1 raised the 50 ft boom and swung it towards  the truck so that coworker #3 could release the travel slings from the main  and auxiliary lines. At this point the main block and the headache ball were  both approximately 1 ft from the truck  in between the truck and the crane.  The main block was approximately 25 ft above the ground and had two 20 ft  slings attached to lift the counterweights for the crane. Employee #1 was  standing on top of the stacked counterweights on the trailer  approximately 8  or 9 ft above the ground. He was inserting hooks that would be used to lift  the counterweights. The auxiliary line was hoisted with the 750 pound headache  ball attached to a height of approximately 40 ft in order to get it out of the  way. The left foot brake pedal for the auxiliary line failed to latch  properly. The parking brake takes 2 to 3 seconds to bleed off air and  completely set. The auxiliary line and headache ball began to free fall. The  ball glanced off of the main block kicking it towards Employee#1. Employee #1  caught a glimpse of the ball coming down and put up his right arm over the  side of his head. He was struck in the wrist and the head and knocked off of  the counterweights and onto the ground. He suffered a broken wrist that  required surgery  severe scrapes to the left side of his face  a bruised left  knee  a sprained cervical spine  and a neck injury. Employee #1 was  hospitalized.,struck by  ballast--lighting  crane  head  knee  spine  contusion  flying object,,,,,
201185444,Employee Fractures Elbow When She Trips On Barrier,At around 8:45 a.m. on July 21  2010  Employee #1 was working for the  department store Macy's  Inc.  as a merchandiser of costume jewelry in the  Macy's women's department. Her duties include unpacking jewelry and putting it  on display on the sales floor. On the morning of the accident  Employee #1 was  unpacking costume jewelry and cleaning up the sales floor in anticipation of  the store opening. At approximately 8:30 to 8:45 a.m.  Employee #1 began to  walk across the sales floor toward an elevator that would take her down to the  floor below  so she could use the bathroom. The employer had cordoned off  eight walkways on the sales floor between the area where Employee #1 was  working and the elevator bank with white  hard plastic chains  suspended at a  height of about 1.5 feet off the walkways  to prevent members of the cleaning  crew from entering secured areas while the alarms were set. The alarms were  off at the time of the accident  but the chains were still in place across the  eight walkways. Employee #1 had never been instructed regarding the purpose of  the eight chains or cautioned not to step over them. Employee #1 could have  reached the elevator without stepping over any of the barrier chains  but the  unobstructed path was about three or four times longer than the path blocked  by a chain. When Employee #1 arrived at Chain #5  she saw it and decided to  step over it  as she had done two or three times in the past. She stepped over  the chain and managed to clear it with her right foot  but when she attempted  to lift her left foot over the chain  it became caught on the chain. Employee  #1 tripped and fell to the ground  shattering her right elbow. She remained on  the ground for several minutes until paramedics were summoned to take her to  emergency services. She was taken by ambulance to Kaiser San Francisco  where  she was diagnosed with a fractured right elbow. Two days later  on July 23   2010  Employee #1 was admitted to Kaiser Hospital in South San Francisco for  surgery to repair the elbow. She remained hospitalized until July 25  2010.,walking surface  barrier guard  caught by  foot  fall  fracture  elbow,,,,,
200631612,Three Employees Burned In Flash Fire Removing Bearing,At 10:50 a.m. on July 19  2007  three millwrights and their supervisor were  removing a bearing from a gear box that had seized up. Employee #1 was using a  cutting torch that used oxygen and natural gas to heat up the bearing cage in  front of the bearing so it could be expanded enough to allow the bearing to be  pulled out. Employee #2 was acting as a fire watch  and Employee #3 and their  supervisor were standing off to the side watching. A short break was taken  after the bearing cage was initially heated. Prior to heating the bearing  cage  the employees applied absorbent towels to the oil that had spilled out  of the gear box and onto the floor. The supervisor confirmed that there was  still oil inside the gear box when the torch's flame was applied to the  bearing cage. The gear oil has a flash point of 410 degrees Fahrenheit. When  Employee #1 turned his torch on again and began heating the bearing cage  a  large plume of fire shot out from the gear box and struck three of the  employees. All three were transported to a nearby hospital. Employee #1 and #2  were treated and released and Employee #3 was kept overnight for observation.,heat  flashback  gear  bearing  torch  lubricating fluid,3 309476273   Hospitalized injury Burn/Scald(Heat) Millwrights,,,,
202637112,Three Employees Are Burned Due To Arc Flash/Heat,On March 13  2013  three electricians (Employee #1  Employee #2  Employee #3)   with Nlmk Indiana  sustained burns while working together at a blast furnace  and milling machine. All three employees were hospitalized. Employee #1  sustained a chemical burn  while Employee #2 and Employee #3 sustained burns  from heat.,blast furnace  burn  electric arc  chemical burn  electrician  steel  milling machine,3 316550037   Hospitalized injury Burn/Scald(Heat) Electricians,,,,
170365803,Employees Injured In Blast Furnace Explosion,Employees #1  #2  and #3 were tapping the Number 8 blast furnace at the  casting floor. They were inspecting the sub ladle when an explosion occurred.  All three Employees were hospitalized with head and eye injuries as well as  respiratory trauma from the smoke.,explosion  head  eye  respiratory  smoke  blast furnace,3 124011008   Hospitalized injury Other Laborers  except construction,,,,
170391627,Three Employees Injured In Release From Blast Furnace,Employees #1 and #2 were working at a blast furnace when they were exposed to  a release of iron cast. They suffered lung injuries from fire and smoke  inhalation  and were hospitalized. Employee #3  a fire fighter  was  hospitalized for heat exhaustion.,smoke inhalation  fire  blast furnace  heat exhaustion  high temperature  firefighter  respiratory tract  accidental discharge  work rules  molten metal,3 302010673   Hospitalized injury Other Supervisors; handlers equip-cleaners laborers nec,,,,
170386601,Seven Employees Injured In Blast Furnace Explosion,Employees #1 through #7 were injured in an explosion near the No. 3 tap hole  of the No. 13 blast furnace. Employees #1 through #3 sustained injuries that  required hospitalization.,explosion  blast furnace  furnace,3 123981243   Hospitalized injury Bruise/Contus/Abras Furnace  kiln and oven operators,,,,
315952622,Employee Is Injured During Hydroblasting Operation,At approximately 7:00 p.m. on February 6  2012  Employee #1 was working for  his employer  a hazardous waste removal and tank cleaning company. They had a  permit confined space entry program. The company had been contracted to clean  coal tar tanks at a marine terminal. At the terminal  coal tar was pumped from  ocean-going tankers and imported into large atmospheric storage tanks. The  coal tar was then distributed via truck. They did not refine or change the  coal tar in any way. Employee #1 was working on a team with three coworkers  and the team was assigned the task of hydro-blasting tank #68  a tank  measuring approximately 30 feet by 30 feet. Employee #1 was using a  hydro-blasting wand  and all the safety features on the blasting gun were  functioning properly. It was fitted with two dead-man triggers  one for water  and the other for air pressure. Employee #1 was wearing metatarsal protection   but his protective boots had gotten wet earlier in the day and he took them  off. Employee #1 was wearing regular rubber boots while operating the  hydro-blaster. Employee #1 stepped over some pipes on the floor of the tank   and accidentally blasted the side of his left foot. The pressurized water cut  through the rubber material of the boot and severely lacerated his foot.  Employee #1 was sent to the emergency room for treatment and was kept  overnight. The wound became infected  and Employee #1 spent additional days in  the hospital for treatment. The employer provided all employees with full  metatarsal blasting boots and the employees were required to wear them. Each  employee was required to read and sign a statement acknowledging the need to  wear the special boots for all hydro-blasting operations. Employee #1 signed  the agreement. In addition to the written agreement  the company conducted  hands-on operating training with all new employees in a simulated waste tank   demonstrating the safe operation of hydro-blasting equipment. In addition  the  employer gave each worker a wallet-sized card describing the special medical  treatment procedures associated with water-jet injuries. A copy of the card  was given to the emergency room doctor treating Employee #1.,blasting  tank cleaning  laceration  foot,,,,,
202649448,Six Employees Suffer Chemical Exposure In Spill,At approximately 8:33 a.m. on May 20  2013  Employees # 1 through #6 were  sorting recyclable materials from a conveyor line. The employees inspected for  suspect containers  but none was found. The employees remove the 40 yard waste  containers to the exterior of the facility to ensure container was removed  from inside the facility. The employees were exposed to a chemical bleach  spill and suffered inhalation exposure. The employees were transported to  Shady Grove Hospital  for treatment of exposure to chemical vapors. The  employees remained hospitalized.,intermodal container  conveyor belt  waste proc fac  spill  inhalation  bleach,3 316889732   Non Hospitalized injury Other Laborers  except construction,,,,
202089108,Employee Is Struck And Seriously Injured By Ejected Tire,At approximately 11:11 a.m. on October 24  2009  Employees #1  #2  #3  and #4   who were employed at a facility that installed and repaired large truck and  farm-related tires  were attempting to bead a tire onto a rim. After multiple   unsuccessful attempts using various methods  the employees packed the gap  between the tire and the rim with lubricating soap to aid in setting the bead.  The employees then introduced approximately 150 p.s.i. of air into the tire.  Shortly thereafter  the rim was partially ejected through one side of the  tire. The rim struck Employee #1 in the head and face. The air pressure  ejected on the opposite side of the tire threw Employee #2 against a nearby  overhead door  located approximately eight feet away. The lubricating soap  struck Employee #3 in the face. Employee #4 was uninjured. Employee #3  summoned emergency personnel via 911. Employee #1  a 48-year-old Caucasian  male  was transported to the nearest trauma facility and was hospitalized.  Employee #1's injuries included multiple facial fractures  subdural hematoma   subarachnoid hemorrhage  a fractured arm  and multiple cardiac-related events.  Employee #2 did not seek medical attention. Employee #3 was transported to a  nearby medical facility  treated for lubricating soap in the eyes  and  released shortly after treatment. Employee #4 did not seek medical treatment.,struck by  tire  high pressure  lubricating fluid  fracture  face  blood clot  brain  hemorrhage  eye,,,,,
201571163,Employee'S Leg Crushed In Fall Of 10 000 Lb Drill Device,"Employee #1 from Harbors Drilling USA  Inc.  suffered a crushing injury to his  leg which required extensive surgery. The incident occurred when a Blow Out  Preventer (BOP) was being moved off Rig #414 during a process of ""Nipple Down  and Set out."" The BOP functions to prevent drilling pipes from being blown out  during drilling operations. The BOP in question weighted over 10 000 lbs.  During the move  the BOP was stopped for a changeover of the lines around the  rig. Employee #1 and other employees were on top of the 9-foot BOP which was  inadequately stabilized and secured by a come-along rated well below the  weight of the BOP. The BOP began to fall and the other employees jumped clear   but Employee #1 did not get out of the way and the BOP fell onto his leg  crushing it.",struck by  crushed  leg  drill pipe  blowout--oil well  falling object,,,,,
200981348,Three Oil Field Workers Are Burned In Flash Fire,On July 30  2013  Employee #1  a 46-year-old male  Employee #2  a 19-year-old  male and Employee #3  a 22-year-old male with S & Bs Oilfield & Excavating  were attempting to open a clean out hatch relating to an oil-water separator  located at an oil well site. The three employees were using an unspecified  electric drill to remove fasteners that was holding the hatch in place. As the  workers started to remove fasteners with the electric drill  liquid began to  leak from the hatch. In an effort to stop the leak  Employee #1  Employee #2  and Employee #3 then started tighten the fasteners to the hatch with the  electric drill. While they were tightening the fasteners  a flash fire  occurred  burning all the three employees. Employee #1  Employee #2  and  Employee #3 were all hospitalized as a result of unspecified burn injuries.,oil well servicing  oil line  hatch  electric drill  fire  burn  spark  bolt,3 314513862   Hospitalized injury Burn/Scald(Heat) Occupation not reported,,,oil,oil
200813335,Employees Are Scaled And Burned In Explosion,On February 29  2012  Employees #1 2 3 and 4 were working to demolish an old  petroleum pipe. The employees were using a cutting torch to sever bolts from  the valve. The system had not been purged in over a year. Vapors were present  resulting in an explosion and flash fire. The employees were scalded and  burned. Employees #1 2 3 and 4 were taken to an area hospital  where they were  treated. Employees #1 and 2 were released after 24 hours. Employees #3 and 4  remained hospitalized.,demolition  pipe  torch  severed  bolt  valve  vapor  explosion  fire  burn,3 315714907   Non Hospitalized injury Burn/Scald(Heat) Occupation not reported,,,,
201344793,Employee Amputates Arm While Restringing Boom Hoist Cable,On August 28  2008  an employee and Coworkers #1 and #2 were attempting to  restring a new boom hoist cable to replace one that had become worn. Employee  #1 and Coworker #1 #2 were working with a friction hoisting device called a  cathead on the right hand side of the oil rig. Coworker #3 had climbed up the  derrick structure to connect new lifting cable to old to facilitate replacing  the support cable. Employee #1 had tied a 1.625-in. manilla rope to the  0.5-in. cable and was assisted by Coworker #1. Employee #1 looped the manilla  rope around the cathead and began pulling the old cable down when the manilla  rope crossed over itself on the cathead. Employee #1 and Coworker #1 attempted  to uncross the rope by trying to flip the rope off the cathead when Employee  #1's arm was caught in a loop of the manilla rope. Employee #1 had his arm  pinned to the cathead which was still spinning which severed his arm below the  elbow. The emergency services of Reno County  Kansas were called and both  Medical and Police arrived at the oil rig. Employee #1 was airlifted to Wesley  Medical Center in Wichita  Kansas  where he was hospitalized and treated for  an amputation of his arm.,boom  hoist  hoisting mechanism  boom support cable  amputated  arm  oil well servicing  oil rig  caught by,,,,,
200624682,Three Employees Are Injured When Bar Joist Collapses,On March 13  2006  Employees #1  #2 and #3 had placed timers and plywood  across two roof bar joists to create a work platform. Masonry block was then  placed on the plywood so two courses of block could be completed on the  adjacent 15-ft high by 29-ft 10-in. long wall. The joist closest to the wall  was not secured in place at one end and collapsed from beneath the platform.  All employees fell to the ground level. The block and other material fell onto  the employees. Employees #1  #2  and #3 were hospitalized and treated for  fractured legs.,collapse  fracture  leg  joist  work surface  brick  unsecured,1 311928261   Hospitalized injury Fracture Brickmasons and stonemasons FallDist: 15FallHt:15Cause: Exterior masonryFatCause: Fall from roof,,,,
201510955,Three Bridge Workers Are Sickened By Carbon Monoxide,On June 19  2013  Employees #1  #2  and #3  of Tutor-Saliba Corporation  a  heavy construction and civil engineering company  were working in a bridge  pier shaft as part of a bridge construction project. Their task involved  pouring concrete for piers. The three employees were exposed to and sickened  by high levels of carbon monoxide. None was admitted for hospitalization.,construction  bridge  shaft  pouring  concrete  carbon monoxide  chemical  pier  respiratory  lung,1 317131761   Non Hospitalized injury Other Construction laborers FallDist: FallHt:Cause: Pouring concrete for piers  and pylonsFatCause: Asphyxiation/inhalation of toxic vapor,,,,
201362795,Employees Are Injured By Falling Concrete,At approximately 10:30 a.m. on November 11  2006  Employees #1 through #4 were  securing PVC pipe to rebar on a prestress bed for bridge supports that were  being manufactured. Concurrently  concrete forms were being removed from  bridge supports that had cured on the adjacent line. The cured forms were  placed between the two lines and secured in an upright position prior to being  set into place. As a crane was lowering a 50-ft-long form  it struck an  upright form waiting to be set into place. This caused another form set on the  opposite side to fall and strike all four employees. Employee #1 sustained  lacerations. Employees #2 through #4 were pinned by the form. After being  extricated  these three were hospitalized for fractures and lacerations.,concrete  concrete form work  crane  struck against  struck by  pinned  laceration  fracture  bridge  bridge column,3 308773613   Hospitalized injury Cut/Laceration Occupation not reported,,,,
201145109,Employees Are Injured While Building Bridge Formwork,On January 7  2004  Employees #1 through #5 were on a crew building a rebar  form to be used in a bridge column. The form was lying on its side  and the  employees were tying in a 94-ft-long piece of #18 rebar that was held up by  manual winches attached to a 42-ft-long spreader bar on the forks of an  Ingersoll-Rand VR1056 industrial truck (Serial Number 562101). When the site  general foreman operating the industrial truck lowered the spreader bar to  move it  the rebar ties failed. The unsecured spreader bar then fell  striking  the five employees  knocking them from the form to the ground. Employee #1 was  hospitalized for multiple fractures. The other four employees suffered  sprains  contusions  and concussions.,bridge  bridge column  construction  rebar  ind trk operator  industrial truck  hand winch  fracture  concussion  struck by,1 125954800   Hospitalized injury Fracture Structural metal workers FallDist: FallHt:Cause: Other Activities-Installing Ornamental And ArchiteFatCause: Crushed/run-over of non-operator by operating cons,,,,
202462644,Employee'S Fingers Are Amputated By Unguarded Moving Chain,On October 14  2005  Employee #1  along with two other employees was   instructed by a supervisor to clean the production equipment on Line #3.  Employee #1 and a coworker climbed a ladder to the platform  where the scales   vibrator  and radial feeder tray were located. Two other employees were  standing on the floor  one at the control panel  and one at the side of the  bucket elevator. Employee #1 and the coworker began cleaning the feeder tray  and the dispersion table  while standing up on the platform. In order to clean  the feeder tray better  Employee #1 put one foot on the white railing   attempting to raise herself up  so she could look into the feeder tray. As she  was putting her right foot on the railing  she placed her left hand on top of  the bucket elevator  near the chain and sprocket drive. At the same time  the  two employees on the floor level were removing the buckets from the bucket  elevator. Typically  in order to move the buckets along the line  the employee  at the control panel was turning the machine on  until four to six of the  buckets were within reach of the employee on the floor. Then  he would turn  the machine off using the black control button on the control panel  located  on the side of the machine. When the employee turned the machine on  Employee  #1's left hand was located on the unguarded chain and sprocket drive. Employee  #1's left hand was caught in the moving chain and sprocket  which were located  4 ft 11.5 in. above the platform floor. Employee #1's left index finger   middle finger  and ring fingers were amputated just below the first joints.  The employee  who turned the bucket elevator on  could not see Employee #1 at  the time of accident. The other employee on the platform heard screaming and  went to help Employee #1 to go down from the platform. Employee #1 was taken  to Henry Mayo Hospital  where she was hospitalized for three days and had  surgery on her hand.,bucket elevator  ladder  platform  unguarded  cleaning  chain  sprocket  amputated  finger  caught by,,,,,
201146222,Three Employees Are Burned In A Propane Tank Explosion,At approximately 7:58 a.m. on December 19  2004  Employees #1  2  and 3 worked  for an employer that owned a catering truck. Employees #1  2  and 3 were  preparing and selling various food items from the catering truck for the  employer. There were four portable gas ranges  one was a Gasone  Model Number  EZS-1000  and the other four were Katherine  Model RJ-1000. The food was being  kept warm and distributed from approximately 5-gallon containers. Employee #2  was serving the food to the customers. Employee #3 was preparing the dough to  make tortillas. Employee #1's employer told her to change out the portable  butane container on one of the portable gas ranges. Employee #1 retrieved a  butane container from below the passenger seat. The butane container was next  to one of the portable gas ranges that were being used. Employee #1 said that  the container was warm to the touch. When she bent over to prepare to change  out the container  it exploded in her hands. Employee #2 was about 2 ft away  from Employee #1 at the time of the explosion. Employee #3 was in front of  Employee #1. There were three other employees in the truck at the time of the  explosion  but they did not sustain any injuries. Employee #1 received burns  to over 30 percent of her body and an injury to the back of her head. Employee  #2 received first-degree burns to half of her face and left arm. Employee #3  received second-degree burns to her right forearm  hand  back  and face.  Employees #1  #2  and #3 were hospitalized and treated for their injuries. All  three employees were employees of the employer.,truck  food preparation  gas  butane  explosion  burn  back  face  arm  heat,3 125950808   Hospitalized injury Burn/Scald(Heat) Kitchen workers  food preparation,,,,
201572203,Three Employees Are Burned In Butane Explosion,Employees #1 and #2 were in the wash bay of a trucking facility draining water  from the bottom of a 1 400-gallon truck tank of butane BG mix into the floor  drain. Employee #3 had stopped to talk with them. The water and butane mixture  traveled via a drain pit from the back of the truck to the front of the truck.  The vapors from the butane accumulated and reached the pilot light of a Hotsy   approximately 3.5 feet above the floor in a closet at the front of the wash  bay. The pilot light ignited the butane vapors into a fireball. Flames  engulfed the entire wash bay and shot 30 feet out the back door. Employees #1  and #2 sustained serious burns on their backs  arms  legs  and hands. Employee  #3 suffered from burns primarily on his hands. All three workers were  hospitalized for treatment of their injuries. Further investigation revealed  that Employees #1 and #2 had misjudged the amount of butane mix coming off  with the water.,flammable vapors  pilot light  explosion  fire  burn  hand  tank  butane  tank truck  chemical vapor,3 304981053   Hospitalized injury Burn/Scald(Heat) Industrial truck and tractor equipment operators,,,,
201183795,Employee Injured In Backward Fall When Impaled On Rebar,On the afternoon of July 3  2007  Employee #1 was standing on an old concrete  floor  2 ft above grade  controlling a 4 in. shotcrete hose that was being  washed out at 1 200 psi. He put his right foot on the hose to control it  lost  his balance  and fell backward approximately 25 in.  landing on a #4 capped  rebar that protruded 45-1/2 in. above grade. When Employee #1 fell  he knocked  off the loose rebar cap and the rebar went up his rectum to his backbone. He  was dislodged by the San Francisco Fire Department and taken to San Francisco  General Hospital  where he underwent colon surgery. He was discharged from the  hospital at 3:45 p.m. on July 8  2007.,construction  fall  lost balance  impaled  rebar  buttocks  high pressure  struck against  work rules  unsecured,1 307398073   Hospitalized injury Puncture Carpenters FallDist: 2FallHt:2Cause: Interior carpentryFatCause: Fall  other,,,,
200370146,Employee'S Forearm Amputated In Textile Rollers,At approximately 1:40 a.m. on August 9  Employee #1 was performing her normal  duties in the calendar roll section of a medical textile plant that made cloth  for diapers. The 150 degree F calendar rolls put patterns on the cloth to give  it strength. Employee #1 was told to lockout calendar roll #4 and to clear the  slide of all loose fibers. She began using a cloth rag to clean the 12 in. by  14 ft metal slide without locking out the machine. Employee #1 reached into  the nip point between the rolls  which were running at the thread-up speed  of126 ft per min. Her arm became caught and was amputated below the elbow.  Employee #1 later stated that she could not remember why she reached into the  nip point.,cleaning  roller--mach/part  blind reaching  lockout  caught between  work rules  amputated  calender  arm,,,,,
200074813,Four Employees Are Exposed To Carbon Dioxide,On July 13  2011  Employees #1 through #4 were exposed to carbon dioxide at  the Lorillard Tobacco Company. All reported feeling dizzy but none lost  consciousness. Emergency medical services and the facility's nursing staff  treated the employees on site. Two of the employees were released from EMS  care on site  but they requested to be transported to area hospitals along  with the other two exposed employees. One was transported to Wesley Long  Hospital and the other three were transported to Moses Cone Hospital. Employee  #4 was hospitalized for observation and the others were released.,carbon dioxide  inhalation  chemical  respiratory  dizziness,3 315858548   Non Hospitalized injury Other Mixing and blending machine operators,,,,
14252514,Seven Employees Injured In Chemical Fire,Employee #1 was using a separatory funnel to purify carbon disulfide when the  chemical exploded  causing a fire. Employee #2 was in his office when the fire  began and inhaled smoke while helping to extinguish it. Employees #3 and #4  were in their offices when the fire started and inhaled smoke. Employees #5  and #6 were at their desks and Employee #7 was in her office when the fire  began; they inhaled smoke while evacuating the building. No employees were  hospitalized.,explosion  fire  burn  smoke  chemical reaction  carbon disulfide  smoke inhalation  flammable liquid  inhalation,3 3047875   Non Hospitalized injury Asphyxia Managers and administrators  n.e.c,,,,
14521454,Six Employees Injured In Fire And Explosion,"On February 17  1987  a fire and explosion occurred at a process machine where  viscose casings are manufactured. A buildup of carbon disulfide occurred at  tank #3 of process machine #9 and the vapors were probably ignited by a heat  exchanger at that tank. The fire was sucked into the ventilation system and  spread to other parts of the process area. Employees #1 through #6 were all in  the process area. Employee #1 was at the wet end of machines #1 and #2  and  suffered from smoke inhalation. Employee #2 was at the extrusion end between  machines #9 and #10  and sustained second-degree burns on his hands and arms.  Employee #3 was at tank #7 between machines #9 and #10  and suffered burns on  his back. Employee #4 was at the extrusion end of machine #5  and was injured  by foreign objects in his eyes. Employee #5 was at the dry end between  machines #8 and #9  and complained of throat irritation. Employee #6 was by  the old ""B"" tanks of machine #9  and suffered from smoke inhalation. Employees  #1  #2  and #6 were hospitalized. A semi-continuous monitoring system was  being installed to detect carbon disulfide  hydrogen sulfide  and ammonia  but  it was not yet operational. There were gaps in the insulation on the heat  exchanger and the surface temperature of the exchanger was just slightly below  140 degrees Fahrenheit.",fire  explosion  carbon disulfide  flammable vapors  heat exchanger  burn  inhalation  smoke inhalation  chemical vapor,3 100151331   Non Hospitalized injury Other Occupation not reported,,,,
201702651,Five Employees Are Poisoned By Propane,On November 17  2008  a propane-powered forklift had been operating in the  warehouse at Community Smallwood Solutions  LLC  throughout the day. At the  end of the day  Employees #1 through #5 were hospitalized for treatment for  asphyxia caused by carbon monoxide poisoning.,warehouse  industrial truck  propane  carbon monoxide  carboxyhemoglobin  poisoning  asphyxiated  lung,3 312263122   Hospitalized injury Asphyxia Supervisors; handlers equip-cleaners laborers nec,,,,
200354850,Three Employees Are Exposed To Carbon Monoxide,On August 15  2005  Employees #1  #2  and #3 were working as cashiers at the  Dollar General Store in Southport  NC. The company that had the contract to  maintain the floors at the Dollar General Stores in the district  North/South  Floors  Inc.  was using a Briggs & Stratton Model Number 303777  propane-powered floor buffer. In the Southport store and in at least two other  nearby Dollar General Stores  this buffer produced high levels of carbon  monoxide as a result of a defective throttle cable. Employees #1  #2  and #3  were exposed to this carbon monoxide. Employee #1 was exposed to an 8 hour TWA  of 163.81 ppm and a ceiling of 262.09 ppm. Employee #2 was exposed to an 8  hour TWA of 124.58 ppm. Employee #3 was exposed to an 8 hour TWA of 153.9 ppm.  None of the employees was hospitalized.,carbon monoxide  carboxyhemoglobin  poisoning,3 308781467   Non Hospitalized injury Other Cashiers,,,,
170360242,Employee'S Fingers Injured When Caught In Cathead,At 8:30 a.m. on October 9  1994  Employee #1  of Paul Graham Drilling  was  working on the deck of drill rig #5. He was laying down a used motor using a  G. H. Foster type 24 Air Breakout cathead  with a 12 in. cathead spool and 16  in. triple friction clutch. The 1 or 1 1/8 in. manila rope failed  and the  employee's gloved left hand was pulled into the nip point  amputating his  first and fourth fingers at the main knuckle. There was insufficient  information to determine causal factors for this accident.,gas well drilling  finger  caught by  rope  cathead  nip point  amputated,,,,,
201922721,Four Employees Injured In Release Of Sodium Sulfide,Four employees were working for a chemical company. Employee #2 was inserting  a brass wedge between a flange and the dryer of a vessel. As he was using a  brass mallet to drive the wedge into place in the gap of the flange  the solid  sodium sulfide layer broke and released 1 to 6 psig of nitrogen. The rapid  depressurization of the vessel also blew sodium sulfide particles into the  face and upper torso of Employee #2. He received first-degree chemical burns  and corneal abrasions. Employees #3 and #4 were also exposed to the sodium  sulfide particles. Employee #1 was struck in the head and received a  laceration above his left ear and a skull fracture. All four employees were  hospitalized for their injuries. None of the employees were wearing  appropriate PPE.,chemical burn  chemical vessel  chemical vapor  struck by  skull  fracture,3 304575988   Hospitalized injury Fracture Occupation not reported,,,,
202149266,Employees Are Asphyxiated By Chlorine Gas,At approximately 7:30 a.m. on May 19  2011  Employees #1 through #3 were  exposed to chlorine while performing maintenance on a container system in a  pool area. They were hospitalized for treatment.,chlorine  gas  asphyxiated  pool  maintenance  inhalation  respiratory,3 311649412   Hospitalized injury Asphyxia Miscellaneous plant and system operators,,,,
